Cluster_1,project_1,scanno_1,amp_jy,X_loc_pixels,y_loc_pixels,RA,DEC,cluster_2,project_2,scanno_2,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,GroupID,GroupSize,Separation
ACT-CLJ1153.4+0259,AGBT21B_298_05,14,0.01,310,414,178.3695,3.0104,ACT-CLJ1153.4+0259,AGBT21B_298_05,14,341.0,414.0,5.120000000000001,2.0,6.0,178.36975245452018,3.0101741678656846,4.440480282831981E-4,0.009564251730931481,339.0,412.0,4.406086250702779,-2.2678355279397532E-4,0.002883858055381117,1.99229576430953E-5,40.9869384765625,9.522461638680367,40.89930725097656,0.0,1.2731525930576026E-4,1096497.0,ACT-CLJ1153.4+0259,1.568454829239E-4,1.1433094382579951,0.0026356692929056,0.0180993750952598,10546.522234386464,-7.961015446322E-4,-0.0781863722529048,411.7533921739896,21.0,,,1.218605828439649
ACT-CLJ1210.2+0223,AGBT21B_298_05,26,0.01,328,324,182.5743,2.3903,ACT-CLJ1210.2+0223,AGBT21B_298_05,26,333.0,324.0,5.120000000000001,2.0,6.0,182.57441737934204,2.3900079704435746,4.363323232844556E-5,0.009893679523487115,331.0,323.0,4.297136760808808,5.6336738223065865E-5,0.009552826528976627,1.970758199927677E-5,48.60552978515625,9.86356567822343,48.60552978515625,0.0,1.1398031347198412E-4,1142166.375,ACT-CLJ1210.2+0223,1.496344277454E-4,0.969021869939455,0.0974491524184798,0.0,11423.655144069742,-0.0011362786990763,-0.0787495023509809,402.3423602271228,21.0,,,1.1330334777326194
ACT-CLJ1118.7+0039,AGBT21B_298_04,23,0.001,458,324,169.6485,0.6602,ACT-CLJ1118.7+0039,AGBT21B_298_08,25,488.0,340.0,5.120000000000001,2.0,6.0,169.65118825799408,0.6598365251298207,7.988692367209297E-4,0.003301444147360897,488.0,339.0,3.000001522084948,1.973625404704566E-4,0.006075857750076536,3.837363526043885E-5,4.142913341522217,2.959760455013692,3.8425168991088867,0.0,3.554878931026906E-4,188879.875,ACT-CLJ1118.7+0039,2.439534498319E-4,0.8223165080545152,0.0747230766891444,0.0,20439.3648498609,-5.980356648696E-4,-0.07071628119799,389.90545579030095,21.0,,,9.765152426405347
ACT-CLJ0907.8+0057,AGBT21B_298_02,39,0.003,320,558,136.9734,1.0166,ACT-CLJ0907.8+0057,AGBT21B_298_02,39,319.0,560.0,5.120000000000001,2.0,6.0,136.97486933176248,1.0168312345288681,0.0011444165736178076,0.0038081823782957396,318.0,559.0,3.00000196378105,-5.884793650127426E-4,-0.012602119623698739,4.066378686489831E-5,2.0082523822784424,3.060730702913005,1.9349209070205688,0.0,6.173440488055348E-4,55304.6875,ACT-CLJ0907.8+0057,2.309488168561E-4,0.9594215696767894,-0.0723533438239358,0.0038103947568968,11270.404486738324,-8.717366781804E-4,-0.0757923461355019,409.8440024607775,21.0,,,5.3538664279425765
ACT-CLJ0220.9-0332,AGBT22B_242_02,16,0.03,467,324,35.1929,-3.5478,ACT-CLJ0220.9-0332_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,16,488.0,325.0,5.120000000000001,2.0,6.0,35.19321043185018,-3.54783539912343,7.951090694847711E-4,0.029101558473399822,487.0,323.0,4.318496773979988,-2.2286685373871243E-4,0.01900236065096762,3.545293251784571E-5,45.28824234008789,29.263050168634145,45.28824234008789,0.0,3.485515480861068E-4,127752.3125,,,,,,,,,,,,,1.1226429828061322
ACT-CLJ0217.8-0048,AGBT22B_242_02,6,0.01,301,324,34.4523,-0.8034,ACT-CLJ0217.8-0048_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,6,333.0,325.0,5.120000000000001,2.0,6.0,34.45259313795775,-0.803389289931665,4.390174706181142E-5,0.010100453902352714,331.0,323.0,4.432103771433315,-6.38009565617272E-5,0.007371516552888309,2.549999796310681E-5,23.701295852661133,10.070758111265524,23.701295852661133,0.0,2.4024736194405705E-4,416651.4375,,,,,,,,,,,,,1.0558944677653035
ACT-CLJ0856.4-0013,AGBT21B_298_02,26,0.007,328,324,134.1039,-0.2297,ACT-CLJ0856.4-0013,AGBT21B_298_02,26,334.0,324.0,5.120000000000001,2.0,6.0,134.1040947587871,-0.22994314107075048,4.84813692474071E-5,0.007065956226179802,333.0,323.0,4.371617884900248,9.712701418335758E-5,0.008394305772298783,1.864758177264659E-5,27.182897567749023,7.017640253152927,27.182897567749023,0.0,1.5372835332527757E-4,1053460.25,ACT-CLJ0856.4-0013,1.669748729059E-4,1.039294622297368,0.067514611058499,0.0066681908245694,10651.181776045809,-9.189432617311E-4,-0.0756063861207276,419.2999965883997,21.0,,,1.121493294113938
ACT-CLJ0242.7-0450,AGBT22B_242_03,25,0.01,301,414,40.6741,-4.8196,ACT-CLJ0242.7-0450_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,25,338.0,414.0,5.120000000000001,2.0,6.0,40.67425511747398,-4.819791879042841,4.415798227361925E-4,0.009901965899393062,336.0,412.0,4.197044340688319,-1.0715813257102375E-4,0.005253315674117007,1.6331318660571393E-5,58.64725112915039,9.86405351053345,58.64725112915039,0.0,9.009258064907044E-5,2744848.25,,,,,,,,,,,,,0.8867169404042308
ACT-CLJ0258.4+0147,AGBT22B_242_03,68,0.001,331,345,44.6126,1.7985,ACT-CLJ0258.4+0147_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,68,336.0,345.0,5.120000000000001,2.0,6.0,44.612856888379106,1.798149647970375,1.1726078801195782E-4,0.0013842792439842338,335.0,344.0,3.000001348975629,1.8131341522933023E-4,0.004915839854430902,2.8595744920559244E-5,3.6155617237091064,1.130321159323117,3.436234951019287,0.0,2.586999617051333E-4,303570.1875,,,,,,,,,,,,,1.5635460879763117
ACT-CLJ0235.5-0005,AGBT22B_242_03,9,0.003,335,345,38.875,-0.0942,ACT-CLJ0235.5-0005_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,9,338.0,345.0,5.120000000000001,2.0,6.0,38.875021170453024,-0.09450489437486641,1.2236144339260768E-4,0.0024508823445832176,336.0,343.0,4.931131902713598,2.7881037376900917E-5,0.0033445951849687774,1.367951927468985E-5,17.158845901489258,2.316595732793026,17.158845901489258,0.0,9.280534868594259E-5,2750345.0,,,,,,,,,,,,,1.1002619221730159
ACT-CLJ0206.9-0119,AGBT22B_242_01,23,0.01,451,472,31.7005,-1.2955,ACT-CLJ0206.9-0119_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,23,484.0,473.0,5.120000000000001,2.0,6.0,31.70089790867746,-1.2955901166449353,0.0010599691019349022,0.00830524950793752,482.0,471.0,4.151406204611596,3.248077848651868E-5,0.007204310924783776,3.278167999797154E-5,11.974760055541992,7.935526371623965,11.935372352600098,0.0,3.765914007090032E-4,188687.390625,,,,,,,,,,,,,1.4683595063591899
ACT-CLJ0225.4-0355,AGBT22B_242_02,27,0.001,323,324,36.3656,-3.9317,ACT-CLJ0225.4-0355_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,27,332.0,325.0,5.120000000000001,2.0,6.0,36.36498673830235,-3.931690431383668,3.9086929496632506E-5,0.0016102313084134909,331.0,324.0,3.0000081637360507,-3.602345312534571E-5,-2.1518547796066387E-4,2.6158535896458607E-5,3.4304556846618652,1.4064802895065704,3.307830572128296,0.0,2.247661614092067E-4,396690.0,,,,,,,,,,,,,2.202815052140492
ACT-CLJ0248.2-0216,AGBT22B_242_04,25,0.01,301,558,42.0578,-2.2044,ACT-CLJ0248.2-0216_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,25,337.0,557.0,5.120000000000001,2.0,6.0,42.057745620984676,-2.2049358880383254,0.0011313722853306149,0.00975522938227329,335.0,556.0,3.6123206722599743,9.873233051327312E-5,0.008085366824846741,3.1924414998044895E-5,10.104265213012695,9.383974554898769,10.104265213012695,0.0,4.534182953648269E-4,99590.296875,,,,,,,,,,,,,1.9388653633371054
ACT-CLJ0845.4+0327,AGBT21B_298_02,14,0.007,314,414,131.3677,3.4859,ACT-CLJ0845.4+0327,AGBT21B_298_02,14,342.0,415.0,5.120000000000001,2.0,6.0,131.3679002784531,3.4858504830302977,4.497283705885961E-4,0.007050140806334756,340.0,413.0,4.197017032417865,2.9681135313479703E-5,0.006286735129968787,2.137439858547691E-5,26.268526077270508,6.984384407251461,26.268526077270508,0.0,1.473344163969159E-4,1009117.5,ACT-CLJ0845.4+0327,1.629955608853E-4,1.1259835734477286,-0.3644503750183329,0.0,10590.985038369456,7.441988992612E-4,-0.0769984670116494,418.4024255167011,21.0,,,0.7413526805822179
ACT-CLJ1210.2+0321,AGBT21B_298_05,27,0.007,346,345,182.5501,3.3686,ACT-CLJ1210.2+0321,AGBT21B_298_05,27,354.0,346.0,5.120000000000001,2.0,6.0,182.55007814692723,3.368509223146099,1.803611175837334E-4,0.006865542257558994,352.0,344.0,4.627723269598325,3.7900341916598075E-5,0.0075094378479533186,1.8524491170439337E-5,33.63956069946289,6.813030905687179,33.63956069946289,0.0,1.2232546578161418E-4,1292982.5,ACT-CLJ1210.2+0321,1.520766187564E-4,1.0272439024175424,0.0353997100312556,0.0,11563.219561915648,-2.3469327386E-4,-0.0734299437043491,411.1820090778192,21.0,,,0.33572172240595727
ACT-CLJ0258.4+0147,AGBT22B_242_04,10,0.007,462,472,44.5828,1.837,ACT-CLJ0258.4+0147_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,10,460.0,473.0,5.120000000000001,2.0,6.0,44.58322408458095,1.83688947700249,9.780384685535552E-4,0.005325784944337932,460.0,471.0,4.852800554000849,4.530516621645415E-5,0.006717477351112919,2.9488747956473442E-5,8.450115203857422,4.911083953461897,8.308609008789062,0.0,3.832574002444744E-4,103172.7890625,,,,,,,,,,,,,1.5769520677516033
ACT-CLJ0211.1-0453,AGBT22B_242_01,34,0.03,335,345,32.7948,-4.8925,ACT-CLJ0211.1-0453_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,34,359.0,346.0,5.120000000000001,2.0,6.0,32.794941168741474,-4.892519914047388,2.0042223594464445E-4,0.029437638790437003,357.0,344.0,4.2413875529385106,-8.765724323247361E-5,0.021660523169949295,2.018188570815746E-5,120.9279556274414,29.578991360176076,120.9279556274414,0.0,1.324287586612627E-4,1034118.6875,,,,,,,,,,,,,0.5114442122473839
ACT-CLJ1336.8-0104,AGBT21B_298_08,57,0.03,308,558,204.2101,-1.0195,ACT-CLJ1336.8-0104,AGBT21B_298_08,57,337.0,558.0,5.120000000000001,2.0,6.0,204.2104386120507,-1.0198042015655688,0.0011362129196561663,0.014917591975653075,335.0,556.0,4.129852114726209,-1.2539620631157316E-4,0.008405684812268088,3.621226386166947E-5,11.863055229187012,14.67382533601323,11.747817993164062,0.0,6.800013361498713E-4,52577.9765625,ACT-CLJ1336.8-0104,1.134132642851E-4,1.0674054730562077,0.1078996475836771,0.0,17594.709697785464,3.0119711119933064E-5,-0.0667471242822852,416.7977147067144,21.0,,,1.638494274417715
ACT-CLJ1154.2+0221,AGBT21B_298_05,15,0.007,464,324,178.5225,2.358,ACT-CLJ1154.2+0221,AGBT21B_298_05,15,492.0,324.0,5.120000000000001,2.0,6.0,178.52250767183375,2.3576895518456884,8.144868238791261E-4,0.006723985231012567,490.0,323.0,4.311572892952391,-1.1354191319262296E-4,0.002881584670732879,2.9284921902313403E-5,14.530396461486816,6.549623353327792,14.530396461486816,0.0,2.472011256031692E-4,306097.9375,ACT-CLJ1154.2+0221,1.488301175658E-4,1.249512714296544,-0.2728805705672819,0.0133363816491388,11184.113761003531,7.658333937479E-4,-0.0739890200752432,416.3935815023854,21.0,,,1.1180981348225223
ACT-CLJ1110.8+0216,AGBT21B_298_04,16,0.003,453,324,167.6809,2.2855,ACT-CLJ1110.8+0216,AGBT21B_298_04,16,473.0,325.0,5.120000000000001,2.0,6.0,167.6810055351972,2.2854944663175996,7.223885454191161E-4,0.0032891796791472997,472.0,324.0,3.000012248197985,4.5803750639460205E-5,0.0024291720091750477,2.787713832049518E-5,7.641461372375488,3.017345849245763,7.641461372375488,0.0,1.99393107322976E-4,557289.375,ACT-CLJ1110.8+0216,1.618383146002E-4,1.0662493354659976,0.375675663381381,0.0076207895137936,10604.308779660216,-0.0010749442351879,-0.0776295383001372,417.4032635863649,21.0,,,0.3801562203931706
ACT-CLJ0242.9-0250,AGBT22B_242_03,27,0.007,455,324,40.6901,-2.8432,ACT-CLJ0242.9-0250_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,27,488.0,324.0,5.120000000000001,2.0,6.0,40.690308248805835,-2.843440586845245,7.950942887261075E-4,0.0063597294119513495,486.0,323.0,4.461026491851808,-2.0422956392566967E-4,7.728089131875086E-4,2.3245287313720848E-5,20.596481323242188,6.19024203150129,20.596481323242188,0.0,1.6708430484868586E-4,1169439.75,,,,,,,,,,,,,1.144993108849251
ACT-CLJ0203.2-0123,AGBT22B_242_04,37,0.03,324,324,30.8161,-1.4003,ACT-CLJ0203.2-0123_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,37,330.0,324.0,5.120000000000001,2.0,6.0,30.816325999346823,-1.400535702117341,2.9088821562642725E-5,0.030365413313342002,328.0,322.0,4.210450133292424,-6.447054321256155E-6,0.024004595655534793,1.973781086820625E-5,116.92217254638672,30.355301394952235,116.92217254638672,0.0,1.411054254276678E-4,1349985.75,,,,,,,,,,,12,4,1.1753239646111189
ACT-CLJ1131.6-0107,AGBT21B_298_04,37,0.03,471,324,172.8685,-1.1227,ACT-CLJ1131.6-0107,AGBT21B_298_04,37,484.0,324.0,5.120000000000001,2.0,6.0,172.86902969173937,-1.1229577261874037,7.757017529749849E-4,0.03489390458848757,483.0,322.0,4.179828669974132,7.946053836180496E-4,0.04645337746950182,4.590436545633332E-5,12.447694778442383,35.18823158178976,12.394268035888672,0.0,0.0015672440640628338,100988.890625,ACT-CLJ1131.6-0107,2.678689345459E-4,1.188916876450265,-0.1215991369330061,0.0,20048.407518867967,-0.0013136555601806,-0.0667519878729713,410.9725446126248,21.0,21,2,2.1203381932128877
ACT-CLJ0248.3-0337,AGBT22B_242_03,57,0.03,470,472,42.0474,-3.5827,ACT-CLJ0248.3-0337_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,57,477.0,473.0,5.120000000000001,2.0,6.0,42.04765726570911,-3.582867694887761,0.0010353918884319455,0.025296227481128183,475.0,471.0,4.1919018289783825,-4.355067871422149E-5,0.018902938435213235,3.4690647292283096E-5,33.644107818603516,25.732783912896014,33.21619415283203,0.0,4.14721027482301E-4,138891.875,,,,,,,,,,,20,3,1.103997547860606
ACT-CLJ1125.7+0010,AGBT21B_298_08,27,0.001,303,414,171.4349,0.2001,ACT-CLJ1125.7+0010,AGBT21B_298_08,27,329.0,413.0,5.120000000000001,2.0,6.0,171.43510402278733,0.1995039162359852,4.3216454141223315E-4,0.001469034427460048,328.0,412.0,3.00000280189389,-7.937009512701485E-5,-0.001313777956920952,2.766894943932153E-5,2.9555368423461914,1.1984597896775409,2.8370039463043213,0.0,2.2088875994086266E-4,328851.5,ACT-CLJ1125.7+0010,2.129628826819E-4,1.1069961803171602,0.0528117275251497,0.0,19779.83383176803,-8.147856444909E-4,-0.062485416412433,427.6075738128416,21.0,,,2.268132042746908
ACT-CLJ1322.9-0227,AGBT21B_298_06,28,0.03,338,345,200.7322,-2.4575,ACT-CLJ1322.9-0227,AGBT21B_298_06,28,355.0,346.0,5.120000000000001,2.0,6.0,200.73236301750862,-2.45755792265168,1.8429298143131313E-4,0.030552232669843825,353.0,344.0,4.254609294855867,-1.7139494260009371E-4,0.02070233275853586,2.8198704715255582E-5,18.597089767456055,30.69763583877429,18.597089767456055,0.0,8.96047567948699E-4,671341.75,ACT-CLJ1322.9-0227,0.0012405332085903,1.5165695451875991,-0.5634400632077713,0.0,14192.92265553415,0.001683059743543,-0.0068403853666874,423.25787755418605,21.0,,,0.6223221564772864
ACT-CLJ0907.9+0254,AGBT21B_298_02,40,0.001,320,324,136.9845,2.9101,ACT-CLJ0907.9+0254,AGBT21B_298_02,40,326.0,325.0,5.120000000000001,2.0,6.0,136.98456640806097,2.910127182937587,1.084076373585694E-5,0.002778888289791241,325.0,324.0,3.000025462903366,9.495661908252742E-5,0.003404137056246467,2.514535460175945E-5,5.600054740905762,2.6783679316095426,5.586869716644287,0.0,2.559420536272228E-4,436965.125,ACT-CLJ0907.9+0254,2.655379638562E-4,0.868551216423716,-0.0363480456463059,0.0,10883.525733819371,-8.660140218594E-4,-0.0802628295860064,401.1040624609862,21.0,,,0.2580597051345045
ACT-CLJ0201.6-0211,AGBT21B_298_01,9,0.007,280,414,30.4346,-2.1725,ACT-CLJ0201.6-0211,AGBT21B_298_01,9,301.0,414.0,5.120000000000001,2.0,6.0,30.434967093242864,-2.172727906087036,4.503550971403001E-4,0.006540316140922484,299.0,413.0,4.48028434733389,9.916809719155218E-5,0.008274854428779573,3.154077305128607E-5,13.473251342773438,6.466787321323208,13.259954452514648,0.0,2.956206153612584E-4,177493.15625,ACT-CLJ0201.6-0211,1.673095320848E-4,1.5818999642196256,0.3254381232019716,0.0104811815150071,16536.449781069503,-0.0011598928179451,-0.0655565338241612,432.0940618839256,21.0,,,1.554903263900454
ACT-CLJ0211.2-0343,AGBT22B_242_01,35,0.01,316,414,32.8109,-3.7014,ACT-CLJ0211.2-0343_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,35,341.0,414.0,5.120000000000001,2.0,6.0,32.81101802793701,-3.7016499880114084,4.440480282832072E-4,0.01004424286868907,339.0,412.0,4.053818777765771,-1.224018631792201E-4,0.004466802431765156,2.354704990137283E-5,35.66597366333008,10.007687800434558,35.66597366333008,0.0,1.45757629070431E-4,904053.375,,,,,,,,,,,,,0.9947064608676519
ACT-CLJ0856.5+0143,AGBT21B_298_02,27,0.003,346,345,134.1229,1.7308,ACT-CLJ0856.5+0143,AGBT21B_298_02,27,354.0,346.0,5.120000000000001,2.0,6.0,134.12288844930453,1.7307090238346405,1.8036111758378703E-4,0.0037773094983325,353.0,345.0,3.0000105774506283,9.316393366510594E-6,0.0017495977518361555,2.0967319055741165E-5,10.956110000610352,3.6930135322644757,10.956110000610352,0.0,1.5353088383562863E-4,1247694.25,ACT-CLJ0856.5+0143,1.637806860239E-4,0.8473718667833435,-0.0505202176411674,0.0,10868.57472248376,-7.412515610555E-4,-0.0809003720855452,401.92096126729126,21.0,,,0.33025747574179476
ACT-CLJ0201.6-0503,AGBT21B_298_01,12,0.001,468,472,30.3701,-5.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0259.4-0524,AGBT22B_242_03,69,0.03,313,414,44.8644,-5.3876,ACT-CLJ0259.4-0524_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,69,318.0,414.0,5.120000000000001,2.0,6.0,44.86440981101207,-5.387844656594933,4.3730084809866785E-4,0.028372209216671426,316.0,412.0,4.152071406551505,2.4716006883439057E-4,0.027890931001455944,3.3749808599212E-5,40.311798095703125,28.573422128891405,40.311798095703125,0.0,3.845605533570051E-4,174761.640625,,,,,,,,,,,,,0.8816629945571915
ACT-CLJ0221.6-0012,AGBT22B_242_02,18,0.01,467,472,35.3588,-0.1689,ACT-CLJ0221.6-0012_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,18,485.0,473.0,5.120000000000001,2.0,6.0,35.359395186920565,-0.1690777040089682,0.00106352217103634,0.009961728092046282,484.0,472.0,4.253654867674417,-9.499983233859658E-5,0.005806591377061966,3.92876212662131E-5,8.633074760437012,9.677372911566207,8.633074760437012,0.0,6.21521205175668E-4,31662.03125,,,,,,,,,,,,,2.2361297632445867
ACT-CLJ0248.0-0331,AGBT21B_298_01,36,0.003,320,414,42.0175,-3.5085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0248.2+0238,AGBT21B_298_01,35,0.001,466,324,42.0151,2.6329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0248.2-0216,AGBT21B_298_01,34,0.03,466,472,42.0167,-2.2212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0218.1-0214,AGBT22B_242_02,7,0.007,325,345,34.5175,-2.2333,ACT-CLJ0218.1-0214_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,7,358.0,346.0,5.120000000000001,2.0,6.0,34.517846349620726,-2.2333529029773596,1.9633457912538385E-4,0.00711077192323309,357.0,344.0,4.141319189546021,-6.272144415264774E-5,0.00396615238123039,2.467116643969653E-5,17.39069175720215,7.060858941722221,17.324060440063477,0.0,2.168419596273452E-4,430433.84375,,,,,,,,,,,,,1.2603996753030493
ACT-CLJ0203.7+0216,AGBT22B_242_04,38,0.01,346,345,30.9272,2.2699,ACT-CLJ0203.7+0216_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,38,352.0,346.0,5.120000000000001,2.0,6.0,30.927263264240697,2.269878332740908,1.7263724619781236E-4,0.010257760177851948,350.0,344.0,4.258333095521318,7.830713003843463E-5,0.010229631898018999,1.929220887724266E-5,41.42854309082031,10.22286241299305,41.42854309082031,0.0,1.3922303332947195E-4,1295880.75,,,,,,,,,,,15,4,0.2406670148818557
ACT-CLJ0248.7-0019,AGBT21B_298_01,30,0.003,323,345,42.1952,-0.3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0248.9-0328,AGBT21B_298_01,29,0.001,308,414,42.2444,-3.4547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ1138.5-0011,AGBT21B_298_08,35,0.01,459,324,174.5971,-0.2009,ACT-CLJ1138.5-0011,AGBT21B_298_04,40,468.0,321.0,5.120000000000001,2.0,6.0,174.60091468435417,-0.19772390754614633,6.982830920519276E-4,0.007361494945749684,466.0,319.0,6.686721606186107,-0.0018557147511812355,-0.029818432929588554,2.864083711808118E-5,2.3839778900146484,7.258340229782892,2.373180627822876,0.0,0.0016647656448185444,126339.5,ACT-CLJ1138.5-0011,2.08349082075E-4,1.2265485921499966,-0.0020620102662353,0.0438303954263935,19751.458721918625,3.781910167087E-4,-0.0616252081568541,429.4387175981635,21.0,23,2,17.869649000577134
ACT-CLJ0253.5-0017,AGBT21B_298_01,26,0.007,318,558,43.3916,-0.2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ1032.1-0249,AGBT21B_298_08,11,0.01,304,324,158.041,-2.826,ACT-CLJ1032.1-0249,AGBT21B_298_08,11,324.0,324.0,5.120000000000001,2.0,6.0,158.041168213,-2.8262827396399928,1.2490009027033014E-16,0.010418987850889107,322.0,322.0,4.412580988118308,-5.260949738283052E-6,0.00897822659139756,2.62226488644506E-5,28.167924880981445,10.390455475499815,28.157503128051758,0.0,2.1019209816586226E-4,371494.875,ACT-CLJ1032.1-0249,1.45851055359E-4,0.9782226044046028,-0.1093532028448807,0.0,17337.063834422028,-5.794050543829E-4,-0.0701169188288468,408.5360304152924,21.0,,,1.1840801799259093
ACT-CLJ0226.4+0426,AGBT22B_242_02,28,0.03,345,345,36.6139,4.4531,ACT-CLJ0226.4+0426_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,28,348.0,346.0,5.120000000000001,2.0,6.0,36.61417420094706,4.453064377691049,1.578439012575663E-4,0.029631710354802183,346.0,344.0,4.0863196459300655,-4.1495220721920736E-5,0.021209077835863094,2.7122687622209198E-5,69.28047943115234,29.73723439575137,69.28047943115234,0.0,2.2822216851636767E-4,403592.0,,,,,,,,,,,,,0.9925590129247411
ACT-CLJ0951.6-0014,AGBT21B_298_03,21,0.03,474,324,147.8815,-0.2416,ACT-CLJ0951.6-0014,AGBT21B_298_03,21,482.0,324.0,5.120000000000001,2.0,6.0,147.88172413069202,-0.24183215556530535,7.660054848798586E-4,0.02938416731015679,480.0,322.0,4.169363815725467,-2.675703571278654E-4,0.016495427842749648,2.7005361958463497E-5,77.0503158569336,29.50503957383792,76.92171478271484,0.0,2.0105831208638847E-4,450734.75,ACT-CLJ0951.6-0014,1.407687904353E-4,1.1643567256738014,-0.2768229336670427,0.0038103947568968,10624.612881050243,0.0012072521367977,-0.0754848502915748,420.9275920397833,21.0,,,1.161672160254159
ACT-CLJ0256.5+0006,AGBT21B_298_01,23,0.001,338,345,44.1278,0.1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ1218.5+0233,AGBT21B_298_05,28,0.003,327,414,184.626,2.5789,ACT-CLJ1218.5+0233,AGBT21B_298_05,28,334.0,415.0,5.120000000000001,2.0,6.0,184.62621720921015,2.5789243381969778,4.4383624910305917E-4,0.0036408941637045447,333.0,414.0,3.0000229021606786,9.568469971754986E-6,0.0017005657319429251,2.145558971916832E-5,11.703879356384277,3.531304862683831,11.703879356384277,0.0,1.3862393097952008E-4,862214.625,ACT-CLJ1218.5+0233,1.438551089059E-4,1.407873717647069,-0.2149810136544747,0.009525986892242,10751.763927182668,-2.42821133997E-4,-0.0701669726461636,428.9804353482758,21.0,,,0.7860199969998626
ACT-CLJ0259.4-0524,AGBT21B_298_01,20,0.007,465,472,44.82,-5.3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0259.8-0037,AGBT21B_298_01,18,0.003,314,558,44.9684,-0.5553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ1324.9+0223,AGBT21B_298_06,29,0.01,321,414,201.227,2.4243,ACT-CLJ1324.9+0223,AGBT21B_298_06,29,337.0,415.0,5.120000000000001,2.0,6.0,201.22737320327735,2.4242884301920213,4.456595352686962E-4,0.010351944744411107,335.0,413.0,4.365473778242269,-4.475758146300504E-4,-0.0019006681128159147,2.4184909030576017E-5,7.979166030883789,10.316151929884963,7.979166030883789,0.0,6.74822716973722E-4,597300.25,ACT-CLJ1324.9+0223,7.75830978994E-4,2.036150672275612,0.649131661949259,1.009956238414646,11540.225058333785,0.0063316640373363,-0.0224850650705275,448.3669931249093,21.0,,,1.3429703894751566
