cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,gal_contam,mp_flg,j_h,h_k,j_k,GroupID,GroupSize,Separation
ACT-CLJ0204.5+0321,196.0,98.0,3.2,2.0,7.0,31.122501532817573,3.325144636128705,7.026954803697734E-4,0.0052621494978666306,196.0,98.0,3.0,0.005498576231135254,16.739057858977844,196.2082212428657,98.12051577773997,0.3582759383511371,19.27762794494629,0.0,2.1955919510219246E-4,1176138.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,5.204932672374764
ACT-CLJ0204.5+0321,196.0,98.0,3.0,3.0,4.0,31.122501532817573,3.325144636128705,7.026954803697734E-4,0.0052621494978666306,196.0,98.0,3.0,0.005498576231135254,16.739057858977844,196.2082212428657,98.12051577773997,0.3582759383511371,19.27762794494629,0.0,2.1955919510219246E-4,1176138.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,5.204932672374764
ACT-CLJ0204.5+0321,196.0,98.0,3.0,3.0,5.0,31.122501532817573,3.325144636128705,7.026954803697734E-4,0.0052621494978666306,196.0,98.0,3.0,0.005498576231135254,16.739057858977844,196.2082212428657,98.12051577773997,0.3582759383511371,19.27762794494629,0.0,2.1955919510219246E-4,1176138.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,5.204932672374764
ACT-CLJ0204.5+0321,196.0,98.0,3.0,3.0,6.0,31.122501532817573,3.325144636128705,7.026954803697734E-4,0.0052621494978666306,196.0,98.0,3.0,0.005498576231135254,16.739057858977844,196.2082212428657,98.12051577773997,0.3582759383511371,19.27762794494629,0.0,2.1955919510219246E-4,1176138.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,5.204932672374764
ACT-CLJ0204.5+0321,196.0,98.0,3.0,3.0,7.0,31.122501532817573,3.325144636128705,7.026954803697734E-4,0.0052621494978666306,196.0,98.0,3.0,0.005498576231135254,16.739057858977844,196.2082212428657,98.12051577773997,0.3582759383511371,19.27762794494629,0.0,2.1955919510219246E-4,1176138.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,5.204932672374764
ACT-CLJ0204.5+0321,196.0,98.0,4.0,4.0,5.0,31.122501532817573,3.325144636128705,7.026954803697734E-4,0.0052621494978666306,196.0,98.0,3.0,0.005498576231135254,16.739057858977844,196.2082212428657,98.12051577773997,0.3582759383511371,19.27762794494629,0.0,2.1955919510219246E-4,1176138.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,5.204932672374764
ACT-CLJ0204.5+0321,196.0,98.0,4.0,4.0,6.0,31.122501532817573,3.325144636128705,7.026954803697734E-4,0.0052621494978666306,196.0,98.0,3.0,0.005498576231135254,16.739057858977844,196.2082212428657,98.12051577773997,0.3582759383511371,19.27762794494629,0.0,2.1955919510219246E-4,1176138.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,5.204932672374764
ACT-CLJ0204.5+0321,196.0,98.0,4.0,4.0,7.0,31.122501532817573,3.325144636128705,7.026954803697734E-4,0.0052621494978666306,196.0,98.0,3.0,0.005498576231135254,16.739057858977844,196.2082212428657,98.12051577773997,0.3582759383511371,19.27762794494629,0.0,2.1955919510219246E-4,1176138.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,5.204932672374764
ACT-CLJ0204.5+0321,197.0,98.0,5.0,5.0,6.0,31.12194504053976,3.3251446253311063,7.07296371386174E-4,0.006087931804358959,197.0,98.0,3.0,0.006361460678719195,16.783996387451236,196.20579231224514,98.12295983113535,-0.3587889293621865,17.8514404296875,0.0,2.27568787522614E-4,990108.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,4.20373698439834
ACT-CLJ0204.5+0321,197.0,98.0,5.0,5.0,7.0,31.12194504053976,3.3251446253311063,7.07296371386174E-4,0.006087931804358959,197.0,98.0,3.0,0.006361460678719195,16.783996387451236,196.20579231224514,98.12295983113535,-0.3587889293621865,17.8514404296875,0.0,2.27568787522614E-4,990108.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,4.20373698439834
ACT-CLJ0204.5+0321,197.0,98.0,6.0,6.0,7.0,31.12194504053976,3.3251446253311063,7.07296371386174E-4,0.006087931804358959,197.0,98.0,3.0,0.006361460678719195,16.783996387451236,196.20579231224514,98.12295983113535,-0.3587889293621865,17.8514404296875,0.0,2.27568787522614E-4,990108.5,7,ACT-CLJ0204.5+0321,1.516822330707E-4,0.9898698379831096,-0.0257914111377305,0.0019059781003116,2870.7950319973343,0.0537853979112755,1.087884164913207,20.0,8,143.082639,-150.086131,31.14142227,3.360700369,31.121568,3.32625,0.08,0.06,90,02042917+0319345,15.672,0.078,0.079,20.8,14.983,0.096,0.097,18.0,14.344,0.078,0.078,18.4,AAA,222,111,000,665656,0,0,0.689,0.639,1.328,4,15,4.20373698439834
ACT-CLJ0207.2+0536,166.0,165.0,3.2,2.0,4.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,3.2,2.0,5.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,3.2,2.0,6.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,3.2,2.0,7.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,4.800000000000001,3.0,5.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,4.800000000000001,3.0,6.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,4.800000000000001,3.0,7.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,4.0,4.0,5.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,4.0,4.0,6.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,4.0,4.0,7.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,5.0,5.0,6.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0207.2+0536,166.0,165.0,5.0,5.0,7.0,31.804888365975508,5.608371374384749,4.848136924721859E-5,1.7337288591079414E-4,166.0,165.0,3.0,1.81162475520489E-4,5.059797415437783,166.13299743703266,165.53127670349514,-0.3038478177357191,6.527209281921387,0.0,1.2322749535087496E-4,4126194.5,15,ACT-CLJ0207.2+0536,1.525331716082E-4,1.0760091953373916,0.1771414141601467,0.0,2953.3516904832222,0.0784610378993854,1.0552710779505996,20.0,16,17.380815,-33.836296,31.80712128,5.606704712,31.80442,5.610715,0.29,0.27,94,02071306+0536385,16.992,0.209,0.21,5.8,16.028,0.257,0.257,5.2,15.199,0.18,0.18,6.8,CDC,222,111,000,060616,0,0,0.964,0.829,1.793,5,12,8.602306557795364
ACT-CLJ0210.1+0254,263.0,192.0,5.120000000000001,2.0,6.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
ACT-CLJ0210.1+0254,263.0,192.0,5.120000000000001,2.0,7.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
ACT-CLJ0210.1+0254,263.0,192.0,4.800000000000001,3.0,5.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
ACT-CLJ0210.1+0254,263.0,192.0,4.800000000000001,3.0,6.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
ACT-CLJ0210.1+0254,263.0,192.0,4.800000000000001,3.0,7.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
ACT-CLJ0210.1+0254,263.0,193.0,4.0,4.0,5.0,32.49687072990509,2.9208064926504935,0.0010244145310060557,0.00119325565174222,263.0,193.0,3.0,0.0012468682554529489,3.6973803832632517,262.75148783544904,192.28206864376267,0.22284263018576753,4.902299404144287,0.0,3.275428316555917E-4,605892.0,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,4.971109877997075
ACT-CLJ0210.1+0254,263.0,193.0,4.0,4.0,6.0,32.49687072990509,2.9208064926504935,0.0010244145310060557,0.00119325565174222,263.0,193.0,3.0,0.0012468682554529489,3.6973803832632517,262.75148783544904,192.28206864376267,0.22284263018576753,4.902299404144287,0.0,3.275428316555917E-4,605892.0,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,4.971109877997075
ACT-CLJ0210.1+0254,263.0,192.0,6.4,4.0,7.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
ACT-CLJ0210.1+0254,263.0,192.0,5.0,5.0,6.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
ACT-CLJ0210.1+0254,263.0,192.0,5.0,5.0,7.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
ACT-CLJ0210.1+0254,263.0,192.0,6.0,6.0,7.0,32.49687075753685,2.9202509373971703,0.0010216115005271754,5.716258892789483E-4,263.0,192.0,3.0,5.973088619327631E-4,3.700521872295587,262.7397433886416,192.30741867081156,-0.22307129050044414,4.46481990814209,0.0,3.3203151542693377E-4,477280.125,22,ACT-CLJ0210.1+0254,1.29150736984E-4,1.0293248300798727,0.0913242232218276,0.004762993446121,2927.353398276997,0.074621294030321,1.0714449077173458,20.0,23,216.161702,-73.216044,32.55305481,2.903585672,32.495493,2.920923,0.36,0.33,98,02095891+0255153,16.77,0.155,0.155,7.3,16.065,0.187,0.188,5.6,15.921,0.275,0.275,3.6,BCD,222,111,000,060606,0,0,0.705,0.144,0.849,6,11,5.512769750699477
