cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,GroupID,GroupSize,Separation
ACT-CLJ0220.9-0332,all,0,221.0,153.0,6.0,6.0,7.0,35.20608121298446,-3.5532176681909764,5.786977343756464E-4,0.0017842261302819147,220.0,152.0,3.0000053217921474,7.811566140021335E-6,0.003633545236461198,2.0756913863263027E-5,7.823339462280273,1.7842261302819147,7.480026721954346,0.0,1.9903198699466884E-4,1716015.75,ACT-CLJ0220.9-0332,2.245679170055E-4,1.3101589162697858,-0.3494651836986077,0.0152441929152613,11178.302285793612,5.134174718720712E-5,-0.0706636310630221,417.81912370776416,21.0,44,116.76681,-99.599257,35.23806381,-3.548951387,J022049.44-033315.6,35.2060211,-3.5543596,0.1338,0.1362,-0.0393,15.883,0.049,22.3,0.8946,15.878,0.14,7.8,0.8991,12.386,,0.9,0.886,8.99,,0.3,0.9504,1,0,0.0,0.0,0.0,0.0,326,290,-56,298,0000,0,0nnn,ABUU,0100,32,34,1,35,0,21,0,21,15,14,4.116624702926437
ACT-CLJ0220.9-0332,all,0,175.0,146.0,6.0,6.0,7.0,35.23168595603517,-3.557107111007023,1.998938037738632E-4,7.0417736026884E-4,174.0,145.0,3.0000121738083787,-8.515211544614176E-5,-0.007046603243845911,1.653284967381999E-5,4.821639060974121,0.4546250105633599,3.4324116706848145,0.0,1.4246201317291707E-4,2970813.0,ACT-CLJ0220.9-0332,2.245679170055E-4,1.3101589162697858,-0.3494651836986077,0.0152441929152613,11178.302285793612,5.134174718720712E-5,-0.0706636310630221,417.81912370776416,21.0,44,39.937624,-142.880424,35.23806381,-3.548951387,J022055.52-033328.0,35.231356,-3.5577973,0.0625,0.0633,-0.009,14.479,0.029,36.8,2.741,14.027,0.038,28.4,1.066,11.034,0.12,9.1,0.8875,8.656,,1.4,0.9467,1,0,0.0,0.0,0.0,0.0,246,101,36,105,0000,0,00nn,AABU,0100,33,33,33,33,7,21,0,21,16,6,2.7530296275524724
ACT-CLJ0221.7-0346,all,0,113.0,261.0,2.0,2.0,3.0,35.468361618079996,-3.717791219421561,0.0010710758254790732,0.00533983561716347,112.0,260.0,3.000006059539912,-1.0622994584192742E-4,-0.001582735155227234,3.5458192360786146E-5,8.264845848083496,5.3398356171634695,8.264845848083496,0.0,5.631055682897568E-4,280957.0625,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.754004991175336
ACT-CLJ0221.7-0346,all,0,113.0,260.0,3.2,2.0,4.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,3.2,2.0,5.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,5.120000000000001,2.0,6.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,5.120000000000001,2.0,7.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,261.0,3.0,3.0,4.0,35.468361618079996,-3.717791219421561,0.0010710758254790732,0.00533983561716347,112.0,260.0,3.000006059539912,-1.0622994584192742E-4,-0.001582735155227234,3.5458192360786146E-5,8.264845848083496,5.3398356171634695,8.264845848083496,0.0,5.631055682897568E-4,280957.0625,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.754004991175336
ACT-CLJ0221.7-0346,all,0,113.0,260.0,4.800000000000001,3.0,5.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,4.800000000000001,3.0,6.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,4.800000000000001,3.0,7.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,4.0,4.0,5.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,4.0,4.0,6.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,4.0,4.0,7.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,5.0,5.0,6.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,5.0,5.0,7.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0221.7-0346,all,0,113.0,260.0,6.0,6.0,7.0,35.46836163552152,-3.7183467744208274,0.0010623944464583275,0.006023460979143622,112.0,259.0,3.0000020379455545,-1.3441901112183456E-4,-0.0031876114954027556,3.5309531995810574E-5,8.264845848083496,6.023460979143621,7.869274616241455,0.0,5.427395808510482E-4,287574.875,ACT-CLJ0221.7-0346,2.099765617591E-4,0.9061931837825332,0.0062189351657895,0.0,11526.521201506244,-5.919305572793727E-7,-0.0781804322880538,396.4150857627415,21.0,46,224.723997,27.684536,35.44029236,-3.773390532,J022152.64-034305.2,35.4693556,-3.718113,0.4369,0.4506,-0.1401,17.44,0.148,7.4,0.9484,16.949,0.357,3.0,0.8332,12.895,,-0.3,1.028,9.248,,-0.4,1.018,1,0,0.0,0.0,0.0,0.0,1644,1201,-342,1251,0000,0,nnnn,BCUU,0100,2,34,0,34,0,22,0,22,17,15,3.6685765999178948
ACT-CLJ0225.4-0355,all,0,88.0,74.0,5.120000000000001,2.0,6.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0225.4-0355,all,0,88.0,74.0,5.120000000000001,2.0,7.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0225.4-0355,all,0,88.0,74.0,4.800000000000001,3.0,5.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0225.4-0355,all,0,88.0,74.0,4.800000000000001,3.0,6.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0225.4-0355,all,0,88.0,74.0,4.800000000000001,3.0,7.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0225.4-0355,all,0,88.0,74.0,6.4,4.0,7.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0225.4-0355,all,0,88.0,74.0,5.0,5.0,6.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0225.4-0355,all,0,88.0,74.0,5.0,5.0,7.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0225.4-0355,all,0,88.0,74.0,6.0,6.0,7.0,36.408542978668514,-3.9808865815045555,0.0011148602231716384,0.003960251019016054,87.0,73.0,3.0000051608567544,1.6208875645309294E-4,0.021977551531575063,3.650348755433976E-5,4.4243927001953125,3.960251019016054,4.022787094116211,0.0,6.298556691035628E-4,127176.046875,ACT-CLJ0225.4-0355,2.694047167122E-4,1.0704881707942198,-0.1198782861321428,0.0114311842706904,11161.11835149929,-0.0010958633959851,-0.0743933260384976,410.8275678491656,21.0,53,225.742457,139.022318,36.36636353,-3.932850599,J022537.82-035848.6,36.4075835,-3.9801906,0.2468,0.2584,-0.071,16.775,0.084,12.9,1.037,16.943,0.36,3.0,0.8494,12.853,,-1.3,0.943,9.21,,-1.1,1.039,1,0,0.0,0.0,0.0,0.0,198,616,-394,640,dd00,0,0nnn,ACUU,0111,15,37,0,37,0,21,0,22,18,9,4.260419203863601
ACT-CLJ0226.4+0426,all,0,173.0,155.0,5.120000000000001,2.0,6.0,36.61473533640835,4.443082025339569,1.2642394302626736E-4,5.439493314666417E-4,172.0,154.0,3.0000027200586703,1.1576128158737982E-5,0.001991478980174689,1.1993853219861801E-5,3.6701955795288086,0.3330062105526188,2.9861159324645996,0.0,9.057465649675578E-5,6723448.0,ACT-CLJ0226.4+0426,1.340783979847E-4,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,2.025742631814E-4,-0.0655822343809727,426.8903584596504,21.0,54,19.208239,-90.734284,36.62135696,4.442385197,J022627.84+042632.3,36.6160057,4.4423168,0.258,0.2767,-0.0843,16.717,0.092,11.8,1.021,16.291,0.216,5.0,1.015,12.137,,1.2,0.9462,9.105,,0.2,0.9815,1,0,0.0,0.0,0.0,0.0,-1012,643,-1183,678,0000,0,nnnn,ABUU,1111,8,29,1,29,0,18,0,18,19,6,5.327160667018212
ACT-CLJ0226.4+0426,all,0,173.0,155.0,5.120000000000001,2.0,7.0,36.61473533640835,4.443082025339569,1.2642394302626736E-4,5.439493314666417E-4,172.0,154.0,3.0000027200586703,1.1576128158737982E-5,0.001991478980174689,1.1993853219861801E-5,3.6701955795288086,0.3330062105526188,2.9861159324645996,0.0,9.057465649675578E-5,6723448.0,ACT-CLJ0226.4+0426,1.340783979847E-4,1.1894180456661454,0.0376357982929907,0.023814967230605,16892.26279513325,2.025742631814E-4,-0.0655822343809727,426.8903584596504,21.0,54,19.208239,-90.734284,36.62135696,4.442385197,J022627.84+042632.3,36.6160057,4.4423168,0.258,0.2767,-0.0843,16.717,0.092,11.8,1.021,16.291,0.216,5.0,1.015,12.137,,1.2,0.9462,9.105,,0.2,0.9815,1,0,0.0,0.0,0.0,0.0,-1012,643,-1183,678,0000,0,nnnn,ABUU,1111,8,29,1,29,0,18,0,18,19,6,5.327160667018212
