cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps
ACT-CLJ1050.6+0017,57.0,187.0,3.2,2.0,6.0,162.73004124484308,0.29609842987809754,0.0010465685435602705,0.004018108360469341,57.0,187.0,3.0,0.004198640714019968,5.209347190139941,56.41511629506892,186.7379564877804,0.4540782151049909,5.2548298835754395,0.0,0.0006109975511208177,106458.2890625
ACT-CLJ1053.7-0156,227.0,264.0,3.2,2.0,6.0,163.4093192003753,-1.8843930422590307,0.0011727676934976687,0.05444708466529846,227.0,264.0,3.0,0.05689337517236892,6.19622321917801,226.60023924056244,263.8615633384895,0.3992346675917074,7.33221435546875,0.0,0.0007895769667811692,82357.625
ACT-CLJ1326.8+0216,166.0,180.0,3.2,2.0,6.0,201.71567152788356,2.2782156547061825,0.00017879045388431407,0.0021942099556326866,166.0,180.0,3.0,0.002292795123561885,8.438726211899974,166.3728776323538,180.48436635909312,-0.4390562385163658,9.762890815734863,0.0,0.00016734260134398937,2420236.75
ACT-CLJ1326.8+0216,211.0,68.0,5.120000000000001,2.0,6.0,201.6906529254381,2.215993197014382,0.0010278504029963634,0.00431479699909687,211.0,68.0,3.0,0.004508659480508185,2.402017831802368,211.0,68.0,3.0,3.092998504638672,0.0,0.0004770205414388329,309156.625
ACT-CLJ1327.0+0212,168.0,286.0,5.120000000000001,2.0,6.0,201.75382042293947,2.270105789627613,0.001203744077581355,-0.017177099362015724,168.0,286.0,3.0,-0.017948861070959644,2.9924466310297824,168.17415787152922,286.40948111505315,-0.2594972945035992,3.251816749572754,0.0,0.0006275083869695663,161815.296875
ACT-CLJ1327.0+0212,121.0,261.0,5.120000000000001,2.0,6.0,201.77995181033057,2.2562167421656434,0.001038995072742337,-0.00151641049887985,121.0,261.0,3.0,-0.0015845423489327147,3.6460218995922484,121.90893710903809,260.53066043873883,0.19989388637908803,4.05543327331543,0.0,0.0005091996863484383,266430.15625
ACT-CLJ1327.0+0212,244.0,98.0,5.120000000000001,2.0,6.0,201.71156827213446,2.165660699393293,0.0010085985886879127,0.008453495800495148,244.0,98.0,3.0,0.00883330872630073,5.133316686224313,244.84758547628766,98.47436041831713,0.372059294941687,4.91607666015625,0.0,0.00046665442641824484,184904.59375
ACT-CLJ1327.0+0212,77.0,215.0,3.2,2.0,6.0,201.8044143891103,2.230660620673252,0.0009712740480942473,0.009100263006985188,77.0,215.0,3.0,0.009509134981355943,4.814766230107497,77.48113771784995,214.41166772571063,0.4566849249204076,5.135066032409668,0.0,0.00034518615575507283,423427.15625
ACT-CLJ1328.4-0038,220.0,217.0,3.2,2.0,6.0,202.0813623636573,-0.6135084183727003,0.0007750348478642726,0.02059728465974331,220.0,217.0,3.0,0.021522714225794472,51.57802515131197,219.59143698160236,217.27504170564296,-0.36710498099212324,43.819515228271484,0.0,0.0002868784940801561,631348.1875
ACT-CLJ1328.4-0038,193.0,268.0,5.120000000000001,2.0,6.0,202.09636331471128,-0.5851751727790534,0.0010708563563857,0.002829961944371462,193.0,268.0,3.0,0.002957111250572953,4.962749200723739,193.55778284412222,267.4827474409312,0.22498943025654963,4.210694789886475,0.0,0.0006589052500203252,115737.1328125
ACT-CLJ1331.1+0100,166.0,270.0,5.120000000000001,2.0,6.0,202.796254569497,1.0629142882208704,0.0010479151893384906,0.005269848741590977,166.0,270.0,3.0,0.005506621399475221,1.0566388368606567,166.0,270.0,3.0,1.324411153793335,0.0,0.00047040858771651983,212821.328125
ACT-CLJ1331.1+0100,138.0,276.0,3.2,2.0,6.0,202.81181280736598,1.0662475896980186,0.0011296050201010117,0.029156532138586044,138.0,276.0,3.0,0.030466526020318636,4.946658000672022,138.216217950323,276.45954515414604,0.4882472644191868,4.97477388381958,0.0,0.0008683836786076427,44601.28125
ACT-CLJ1331.1+0100,229.0,123.0,5.120000000000001,2.0,6.0,202.7612494984718,0.981247436255715,0.0007516956330008728,0.0034112948924303055,229.0,123.0,3.0,0.0035645633064045213,3.259302308329044,228.58056483910914,123.3158210710751,0.224254069769251,3.769449234008789,0.0,0.0002638244768604636,801134.25
ACT-CLJ1332.8-0006,166.0,163.0,3.2,2.0,6.0,203.21523077620188,-0.11560373441904653,3.997876126596394e-05,0.003558681346476078,166.0,163.0,3.0,0.003718571787793344,9.691732480159088,166.46329032297552,163.33458896232415,0.39258945357358416,10.557088851928711,0.0,0.00016234150098171085,2277788.25
ACT-CLJ1332.8-0006,250.0,124.0,3.2,2.0,6.0,203.16856398780055,-0.1372703507704169,0.0009294269070420463,0.0009806088637560606,250.0,124.0,3.0,0.0010246673137043365,7.922602332178735,249.73257023398682,123.72478509586485,0.4358868773098075,9.090031623840332,0.0,0.0004137312644161284,276339.0625
ACT-CLJ1332.8-0006,105.0,262.0,5.120000000000001,2.0,6.0,203.24911967003737,-0.060603741328768945,0.0011160823566214663,0.00010279800335410982,105.0,262.0,3.0,0.00010741668553510877,5.054049915161537,104.86825114012166,261.21135015292697,0.30012771920185777,5.880478382110596,0.0,0.0006590033881366253,127444.3828125
ACT-CLJ1332.8-0006,43.0,144.0,5.120000000000001,2.0,6.0,203.28356424563,-0.12615920623224922,0.0011669813773027356,0.012524629011750221,43.0,144.0,3.0,0.013087356681089533,2.9575796977802606,42.98943185417642,144.46568858612136,-0.17796093252195203,3.1637871265411377,0.0,0.0007316595874726772,100683.90625
ACT-CLJ1340.9-0152,169.0,209.0,3.2,2.0,6.0,205.2384949610035,-1.8437690852457655,0.0004607515565521687,0.025450952351093292,169.0,209.0,3.0,0.026594455690438532,76.10772561566452,169.37273261351328,208.87456230917564,0.3698406395716996,51.97456359863281,0.0,0.00019797052664216608,1500452.625
ACT-CLJ1343.1-0000,240.0,162.0,3.2,2.0,6.0,205.73204203853214,-0.014288676541316827,0.0007563092166404356,0.0060910917818546295,240.0,162.0,3.0,0.006364762633016706,11.248399658136753,239.65057515469985,162.25001311610748,0.43165332660479605,11.468341827392578,0.0,0.00030279887141659856,725616.5
ACT-CLJ1343.1-0000,247.0,76.0,5.120000000000001,2.0,6.0,205.72815314203802,-0.06206642740826307,0.0011724469806683841,-0.0001557053765282035,247.0,76.0,3.0,-0.00016270117045991312,3.9128670887542993,245.51075819657197,74.71937704966803,-0.09128694203049534,6.3116021156311035,0.0,0.0007043774239718914,234931.5625
ACT-CLJ1343.1-0000,82.0,161.0,5.120000000000001,2.0,6.0,205.81981980409589,-0.014844231730909513,0.0007757623522830388,0.002456274349242449,82.0,161.0,3.0,0.002566633988518822,3.6254016614795463,81.9650726489331,160.97977267899316,0.19652818820134238,4.141186714172363,0.0,0.00033216882729902864,578881.375
ACT-CLJ1343.1-0000,182.0,65.0,5.120000000000001,2.0,6.0,205.76426425180742,-0.06817755364944626,0.0009603225053604465,-0.004349732305854559,182.0,65.0,3.0,-0.0045451644196862016,3.5296514109788486,182.65250180143974,64.28973654464511,-0.30296486191229904,3.1344587802886963,0.0,0.0004607418377418071,320629.625
ACT-CLJ0203.9-0205,235.0,239.0,5.120000000000001,2.0,6.0,30.954793091282664,-2.0530473867556673,0.0010288103908968203,0.003748940536752343,235.0,239.0,3.0,0.003917379264059885,5.474255844634963,234.2729116356206,238.5640637302872,-0.2578916311866771,6.622846603393555,0.0,0.000326597539242357,633904.25
ACT-CLJ0204.5+0321,195.0,97.0,3.2,2.0,6.0,31.12256593020791,3.3250964460041215,0.0007068309793205416,0.005945395678281784,195.0,97.0,3.0,0.0062125204490195655,16.613476962715943,195.49941517290782,97.1570188710248,0.3518555219693865,18.858135223388672,0.0,0.00022514053853228688,1102650.25
ACT-CLJ0204.5+0321,254.0,213.0,5.120000000000001,2.0,6.0,31.089729514776838,3.38953970511467,0.0010199536384319602,0.0025982940569519997,254.0,213.0,3.0,0.0027150345973348776,3.7834486094951925,252.77700333728328,213.3443713275254,-0.2900065340836938,3.5887415409088135,0.0,0.00032362499041482806,566169.125
ACT-CLJ0204.7-0116,177.0,165.0,3.2,2.0,6.0,31.19027678408271,-1.284787162821979,0.00014832446772988087,0.026885375380516052,177.0,165.0,3.0,0.02809332689852083,104.40325775703138,177.46375743476764,164.9814065229888,0.35349753755459534,56.66360092163086,0.0,0.00014778543845750391,2781719.5
ACT-CLJ0204.8-0303,194.0,196.0,3.2,2.0,6.0,31.198473223331604,-3.047011528715378,0.00045272355386251557,0.0069944956339895725,194.0,196.0,3.0,0.0073087561380433316,22.312313336592315,194.19313731437148,195.57567975691722,-0.3791248790898112,24.54643440246582,0.0,0.00016501279606018215,2358246.75
ACT-CLJ0204.8-0303,67.0,175.0,5.120000000000001,2.0,6.0,31.269129226285933,-3.058677042938311,0.0009297303271614634,0.001985812559723854,67.0,175.0,3.0,0.0020750344977493052,3.493674962771584,66.82094197014142,174.28507007625217,-0.21762881763212313,3.607342481613159,0.0,0.0003451795200817287,533575.5
ACT-CLJ0205.2-0439,164.0,238.0,3.2,2.0,6.0,31.322716833227116,-4.615018651138593,0.0007371718005386659,0.004554592538625002,164.0,238.0,3.0,0.004759228958725442,8.432969985601801,163.65146073434434,238.29274616314325,0.3848630709529915,10.117029190063477,0.0,0.00022873033594805747,1039608.1875
ACT-CLJ0205.2-0439,245.0,261.0,3.2,2.0,6.0,31.277571322257227,-4.602239389551848,0.0012526588591010978,0.0092635378241539,245.0,261.0,3.0,0.009679745685059974,5.272788005893294,245.14685640278324,261.1882274177895,-0.3709414394782192,6.327291965484619,0.0,0.0005718786269426346,145392.15625
ACT-CLJ0205.9-0307,222.0,60.0,5.120000000000001,2.0,6.0,31.470296361071878,-3.183136199279926,0.0011474419763873927,-0.0005611876840703189,222.0,60.0,3.0,-0.0005864016714245589,1.9148731567668507,225.02630746176916,62.74710325413663,0.10488229249602482,3.447511911392212,0.0,0.0004941127263009548,291249.65625
ACT-CLJ0206.2-0114,163.0,170.0,3.2,2.0,6.0,31.56083614266816,-1.2496496792380944,7.81738588738523e-05,0.026688622310757637,163.0,170.0,3.0,0.027887733774795417,94.12161662761473,163.24658850362724,169.54343300765552,0.36641953204908717,56.82305908203125,0.0,0.0001679157285252586,2224782.75
ACT-CLJ0206.4-0118,167.0,176.0,3.2,2.0,6.0,31.612074406950903,-1.3048738547678835,0.00014414547275231606,0.006173709407448769,167.0,176.0,3.0,0.006451092242722575,27.77244226868628,166.822526128939,176.32219189416696,0.36001973441309293,28.941984176635742,0.0,0.00013340325676836073,3207902.5
ACT-CLJ0206.9-0119,215.0,161.0,5.120000000000001,2.0,6.0,31.715197409829706,-1.3383557623797908,0.0005139939352979076,0.001170520088635385,215.0,161.0,3.0,0.0012231111905973418,7.47660049208822,214.8952231310965,161.50456881165712,0.3475066703408344,8.863762855529785,0.0,0.000172838379512541,2123323.0
ACT-CLJ0206.9-0119,193.0,98.0,5.120000000000001,2.0,6.0,31.72742271967661,-1.3733558733684879,0.0006895270069185936,0.00039088778430595994,193.0,98.0,3.0,0.000408450250358195,2.769613125620394,192.99472610958375,98.6936798444272,0.15235657613006454,4.10059928894043,0.0,0.0002273804711876437,1247875.75
ACT-CLJ0207.2+0536,165.0,165.0,5.120000000000001,2.0,6.0,31.80485722148421,5.60886681004595,4.1137805955858614e-05,0.00014334448496811092,165.0,165.0,3.0,0.00014978490790303964,4.925035432145408,165.39647010008704,164.91099735251268,-0.30366920942348286,6.232790946960449,0.0,0.00013204490824136883,3778199.25
ACT-CLJ0207.7+0020,173.0,264.0,3.2,2.0,6.0,31.94041622218868,0.40232614167397,0.00099475420121267,0.025614572688937187,173.0,264.0,3.0,0.026765427438953757,58.80968950066707,172.90365290814364,263.8129905226896,0.38314374283027713,48.780941009521484,0.0,0.0002520314301364124,1042549.875
ACT-CLJ0208.2-0237,165.0,167.0,3.2,2.0,6.0,32.065962344503596,-2.6294083954339045,5.653850635904228e-05,0.0064085121266543865,165.0,167.0,3.0,0.00669644457475977,29.405866503739677,164.76320362613941,167.43150376929606,0.3808950394314116,32.12620544433594,0.0,0.0001288134080823511,3794341.25
ACT-CLJ0208.3-0255,181.0,170.0,3.2,2.0,6.0,32.08054846154381,-2.9326118086663318,0.00019989380377400182,0.0016801408492028713,181.0,170.0,3.0,0.0017556290527533881,13.522484718359049,181.0564793937304,169.76654560373441,-0.39733223791094885,14.816497802734375,0.0,0.00011164867464685813,4539839.0
ACT-CLJ0208.3-0255,120.0,74.0,3.2,2.0,6.0,32.11448290473182,-2.9859449333982058,0.0009454734331678108,0.0054846168495714664,120.0,74.0,3.0,0.005731038971462899,7.563295613595331,120.17962178704404,73.71486329592541,0.396618309296937,8.390406608581543,0.0,0.0002902480191551149,722154.25
ACT-CLJ0209.6+0222,170.0,204.0,5.120000000000001,2.0,6.0,32.406261042581384,2.3976597929006975,0.00041456529610393655,0.0005060000694356859,170.0,204.0,3.0,0.0005287344945026431,5.0679624310930285,170.48851123346586,203.80529206719893,0.3120451216289674,5.762842178344727,0.0,0.00011759570043068379,3901028.0
ACT-CLJ0209.6+0222,223.0,80.0,5.120000000000001,2.0,6.0,32.37679249468326,2.3287705128783784,0.0009909664538112883,-0.0023267914075404406,223.0,80.0,3.0,-0.002431333418691076,3.976842840014516,222.41580884590945,80.21663536070912,0.2703557155489498,3.8507871627807617,0.0,0.0002756197936832905,608094.625
ACT-CLJ0209.6+0222,260.0,159.0,5.120000000000001,2.0,6.0,32.35621823643115,2.3726587289993137,0.000950679684382885,0.003651408711448312,260.0,159.0,3.0,0.003815465364309716,4.630446525207028,261.303773827604,159.43195425019383,-0.37979899765095365,4.630455493927002,0.0,0.00028252336778678,648940.8125
ACT-CLJ0209.9+0038,246.0,159.0,3.2,2.0,6.0,32.457839474360966,0.6321375045024253,0.0008150061012435346,0.026222815737128258,246.0,159.0,3.0,0.02740099865731093,61.32068844728951,246.20337646860813,159.17518952056014,0.3768356670615284,48.03547286987305,0.0,0.00024155384744517505,959198.75
ACT-CLJ0210.0-0243,246.0,235.0,3.2,2.0,6.0,32.46190331997691,-2.6840014359056408,0.0010790776808922006,0.010595554485917091,246.0,235.0,3.0,0.01107160943937113,11.364065813714463,245.71202494644263,235.24146527168153,-0.42107068416369514,12.699029922485352,0.0,0.0003362448187544942,526081.1875
ACT-CLJ0210.0-0243,173.0,43.0,5.120000000000001,2.0,6.0,32.50250285274094,-2.7906689440761077,0.001158775202902395,0.009201663546264172,173.0,43.0,3.0,0.009615091415191537,4.457970041375228,172.91737481099756,43.04750953526412,0.27570772776320696,4.716812610626221,0.0,0.0005753840086981654,113801.578125
ACT-CLJ0210.0-0243,203.0,188.0,5.120000000000001,2.0,6.0,32.4858179349426,-2.710113217783665,0.00047074382536231655,-4.631445335689932e-05,203.0,188.0,3.0,-4.839534727956971e-05,1.7772555838353314,195.06716989974643,187.96861321128787,0.07909117533982352,5.077530384063721,0.0,0.0001346755598206073,3398171.25
ACT-CLJ0210.1+0254,171.0,159.0,5.120000000000001,2.0,6.0,32.547987352261586,2.9023953549324877,9.19869303546564e-05,0.001567923347465694,171.0,159.0,3.0,0.0016383696537151092,12.054772632689042,170.81450681286194,159.72921153484307,-0.33248176377426164,13.887603759765625,0.0,0.0001143719200626947,4116891.75
ACT-CLJ0210.1+0254,262.0,192.0,5.120000000000001,2.0,6.0,32.49736597613404,2.9207273251093517,0.0010123203648058385,0.0017298682359978557,262.0,192.0,3.0,0.0018075906755043616,3.7462834735137838,262.3559940293334,192.15403489469705,-0.21944825194822326,4.459918022155762,0.0,0.0003257066127844155,609781.625
ACT-CLJ0210.1+0254,82.0,99.0,3.2,2.0,6.0,32.5974939823574,2.8690611723079087,0.000987354634703669,-0.0001873085566330701,82.0,99.0,3.0,-0.00019572427157540906,4.41157307081224,81.43171118415677,98.50019348692332,-0.3910446918896807,4.430215835571289,0.0,0.00032705662306398153,558419.0
ACT-CLJ0210.1+0254,240.0,247.0,5.120000000000001,2.0,6.0,32.50960291252355,2.951283400554008,0.0011186066694662856,0.001526530017144978,240.0,247.0,3.0,0.0015951165339925899,4.5177885926252275,240.1659781621913,247.28080395750624,0.31784550190324296,5.426367282867432,0.0,0.00035037199268117547,431680.25
ACT-CLJ0211.1-0453,240.0,175.0,5.120000000000001,2.0,6.0,32.76046331094145,-4.892156105285168,0.0007667415566557149,0.0025158063508570194,240.0,175.0,3.0,0.0026288407443706826,2.2831974029541016,240.0,175.0,3.0,2.885284662246704,0.0,0.00021388597087934613,1139934.0
ACT-CLJ0211.1-0453,159.0,219.0,5.120000000000001,2.0,6.0,32.80562777752458,-4.867713063946482,0.0005534525192546443,0.00018621858907863498,159.0,219.0,3.0,0.00019458533211921244,3.2025603653617165,158.71239782381795,219.80242108969765,0.2591956927800711,4.204160213470459,0.0,0.00014487310545518994,2856543.5
ACT-CLJ0211.2-0343,203.0,194.0,3.2,2.0,6.0,32.792073856425056,-3.709125844259988,0.000504299422596482,0.0226325411349535,203.0,194.0,3.0,0.023649414138708746,105.45909583211032,202.59026250719543,193.53241889498406,0.3667952430152442,56.35114669799805,0.0,0.00014336987806018442,2708761.0
ACT-CLJ0211.9-0146,170.0,237.0,3.2,2.0,6.0,32.98618844466119,-1.7314605326787262,0.0007313457845159545,0.006694143172353506,170.0,237.0,3.0,0.006994908934123225,17.501776898229387,170.36461044612625,236.66531916258648,0.3574684741883194,19.89029312133789,0.0,0.00018716251361183822,1666156.125
ACT-CLJ0212.5+0152,80.0,250.0,5.120000000000001,2.0,6.0,33.17630704644986,1.9224467915886376,0.0011662963759346496,0.003627105848863721,80.0,250.0,3.0,0.003790070581700375,3.9191111520504793,80.04308821775511,250.73829307301202,-0.22880152553449362,4.665621280670166,0.0,0.0004079836653545499,292518.53125
ACT-CLJ0212.5-0037,44.0,210.0,5.120000000000001,2.0,6.0,33.21332526764568,-0.6031844598444863,0.0012351996264426024,-0.003912579268217087,44.0,210.0,3.0,-0.004088370232615597,2.038153886795044,44.0,210.0,3.0,2.4667084217071533,0.0,0.00043429204379208386,329530.625
ACT-CLJ0212.5-0037,242.0,242.0,5.120000000000001,2.0,6.0,33.10331937012543,-0.5854069073250259,0.001097007719385979,0.00912387203425169,242.0,242.0,3.0,0.009533804754843077,2.9614495263187033,241.83130211121977,243.31196963665954,0.20293924234583932,3.4857263565063477,0.0,0.00048480869736522436,166764.8125
ACT-CLJ0214.7-0432,169.0,177.0,3.2,2.0,6.0,33.6778806186435,-4.54382882644523,0.00016050188994531898,0.0247944425791502,169.0,177.0,3.0,0.025908449139507624,118.49579238614251,168.60245755910717,176.95545463675816,0.36038632127053677,58.19852066040039,0.0,0.00013038323959335685,3790665.5
ACT-CLJ0215.4+0030,212.0,163.0,3.2,2.0,6.0,33.84231161448315,0.5084631248247392,0.00048491060788620325,0.008448934182524681,212.0,163.0,3.0,0.008828542156259701,24.62172319536155,212.39399499486908,163.3432868353941,-0.38269202204852404,26.94035530090332,0.0,0.00014247593935579062,2964498.0
ACT-CLJ0215.4+0030,258.0,175.0,5.120000000000001,2.0,6.0,33.81675501018797,0.5151296281943825,0.0009393379829084447,0.0011396844638511539,258.0,175.0,3.0,0.001190890130823286,4.290224758716884,256.7375960701681,174.0947940823338,0.3677851722108913,3.476139545440674,0.0,0.0003160083433613181,450177.21875
ACT-CLJ0215.4-0440,220.0,215.0,5.120000000000001,2.0,6.0,33.837544660700026,-4.644801609322809,0.0007618209779364515,0.002444762270897627,220.0,215.0,3.0,0.002554604676089847,5.60401964472683,220.40871242318062,214.60458688143268,-0.37511313263156415,7.230907440185547,0.0,0.0002512111095711589,1186913.625
ACT-CLJ0215.4-0440,228.0,253.0,5.120000000000001,2.0,6.0,33.83308668228118,-4.623690295504803,0.0010900004914546325,0.009194793179631233,228.0,253.0,3.0,0.009607912365131793,3.2226619366240628,227.04505523210835,253.5890514714599,0.25886949584459606,4.115483283996582,0.0,0.0004292179364711046,439708.25
ACT-CLJ0215.6-0113,220.0,67.0,5.120000000000001,2.0,6.0,33.8679161371581,-1.2878382522682028,0.0010792519222687024,0.005324521102011204,220.0,67.0,3.0,0.0055637501719718215,3.226255461559247,220.85778791547838,67.69294805778536,0.20685654186966934,4.861265659332275,0.0,0.0004937911871820688,196321.28125
ACT-CLJ0215.6-0113,194.0,93.0,5.120000000000001,2.0,6.0,33.88236431919861,-1.2733939590644383,0.0007374905774324424,0.002113447757437825,194.0,93.0,3.0,0.002208404305028786,3.607686941100953,193.93716555978392,93.34086289546885,-0.32469185592165856,3.7734904289245605,0.0,0.0002520911511965096,963814.875
ACT-CLJ0215.6-0113,208.0,173.0,5.120000000000001,2.0,6.0,33.87458505028159,-1.2289494583307972,0.0004586039960142868,7.658885442651808e-05,208.0,173.0,3.0,8.002996773281791e-05,2.9599329752878343,207.81870138474846,173.69198564318458,0.19425348959879438,4.090616226196289,0.0,0.00015089714725036174,2947926.75
ACT-CLJ0215.6-0113,221.0,148.0,5.120000000000001,2.0,6.0,33.86736099678968,-1.2428382663410502,0.0005879652212818825,0.000910525384824723,221.0,148.0,3.0,0.0009514350059556964,2.3323631286621094,221.0,148.0,3.0,3.0219695568084717,0.0,0.00019662457634694874,1362116.0
ACT-CLJ0215.8-0041,166.0,164.0,3.2,2.0,6.0,33.95896688067987,-0.7025024676067085,4.33630549180419e-05,0.025279078632593155,166.0,164.0,3.0,0.026414859739452186,128.9188637117427,165.93168574337142,164.09601516651952,-0.3617375631627018,60.88233184814453,0.0,0.00011837556667160243,4811406.0
ACT-CLJ0217.7-0345,179.0,175.0,3.2,2.0,6.0,34.426043954002836,-3.7559815858708037,0.0002075093193013628,0.005967451259493828,179.0,175.0,3.0,0.006235566980606245,29.115192150482002,178.74197907775311,175.09909607404325,0.39460988545667913,31.158090591430664,0.0,0.00012614659499377012,4271120.5
ACT-CLJ0217.7-0345,125.0,267.0,5.120000000000001,2.0,6.0,34.456107320917,-3.7048703059791617,0.0010794696844401673,0.003267075400799513,125.0,267.0,3.0,0.0034138640780627615,3.050601068042371,124.47484457971608,266.80902754208665,0.20116827902676723,3.9160163402557373,0.0,0.00042003311682492495,336516.21875
ACT-CLJ0217.8-0048,169.0,206.0,3.2,2.0,6.0,34.450963809168286,-0.7796951687556872,0.00043200134756613115,0.003661512164399028,169.0,206.0,3.0,0.003826022762245621,7.049990417910129,168.98983135258555,205.4983208202692,0.40774487756074235,8.168052673339844,0.0,0.00023100868565961719,1532570.0
ACT-CLJ0217.8-0048,167.0,64.0,5.120000000000001,2.0,6.0,34.452074969401934,-0.8585840424718834,0.0009514705166802545,0.00848787184804678,167.0,64.0,3.0,0.008869229278931249,2.291841470416018,162.36963735640668,57.55116805572049,0.09515343336953594,4.8763885498046875,0.0,0.0006251729791983962,266969.625
ACT-CLJ0217.8-0048,109.0,272.0,5.120000000000001,2.0,6.0,34.48429995982276,-0.7430284265670107,0.001183937911232247,-0.004272148944437504,109.0,272.0,3.0,-0.004464095262074403,2.070279359817505,109.0,272.0,3.0,2.4957010746002197,0.0,0.0006863620947115123,182226.0
ACT-CLJ0218.1-0214,147.0,268.0,5.120000000000001,2.0,6.0,34.53522917543512,-2.1817662911238815,0.0010380445037480059,0.0010444542858749628,147.0,268.0,3.0,0.001091381290696461,3.3000404944789477,148.2453636547438,265.3588428834582,0.13652962713845088,5.1523356437683105,0.0,0.0005667995428666472,269124.375
ACT-CLJ0218.1-0214,143.0,138.0,5.120000000000001,2.0,6.0,34.537453529553694,-2.2539884789351343,0.0002968073529297,0.0010916684987023473,143.0,138.0,3.0,0.0011407168233584781,2.254911184310913,143.0,138.0,3.0,2.943251371383667,0.0,0.00020302197663113475,1907924.75
ACT-CLJ0218.1-0214,204.0,276.0,3.2,2.0,6.0,34.503539624576085,-2.177321694079605,0.0011780069449812414,0.0,204.0,276.0,3.0,0.0,4.006788224571914,204.77935094665725,276.3488052000847,0.36666001069374204,3.6835505962371826,0.0,0.0008754228474572301,84148.765625
ACT-CLJ0218.2-0041,245.0,235.0,3.2,2.0,6.0,34.52318750299656,-0.6548068656770594,0.0010717778245748761,0.025150112807750702,245.0,235.0,3.0,0.026280099520382967,27.432957611223483,245.35156969701873,235.37338076755896,0.38628970947375535,29.348752975463867,0.0,0.0005092217470519245,317461.8125
ACT-CLJ0218.2-0041,55.0,198.0,5.120000000000001,2.0,6.0,34.628750155987674,-0.6753622643343343,0.0010946483315213615,0.0031053682323545218,55.0,198.0,3.0,0.003244891457049942,4.01293533749689,54.2684818695656,195.6636137899162,0.30031577700150325,3.388906240463257,0.0,0.0005976804532110691,192241.921875
ACT-CLJ0218.2-0041,196.0,252.0,5.120000000000001,2.0,6.0,34.55041152544147,-0.6453626039157642,0.0009328598895649506,0.0035970662720501423,196.0,252.0,3.0,0.0037586813360836416,3.1157517687989174,196.4559234792242,250.94710291526903,0.21121532502265536,3.924140214920044,0.0,0.0004318208375480026,340035.09375
ACT-CLJ0218.5-0114,173.0,160.0,5.120000000000001,2.0,6.0,34.63800670700891,-1.2456240196615642,0.00010840763693872753,0.004964561201632023,173.0,160.0,3.0,0.0051876173857046855,18.677021672308673,172.7402404721172,159.6435424355101,0.330515689741637,21.82505226135254,0.0,0.00019909776165150106,1872199.625
ACT-CLJ0218.5-0114,164.0,281.0,3.2,2.0,6.0,34.643007917259865,-1.178401832016192,0.0011540190277679297,0.026197969913482666,164.0,281.0,3.0,0.027375036518569713,6.529812915536171,164.25504505424783,281.14192697306976,-0.4349791236694835,7.3257341384887695,0.0,0.0006288325530476868,174575.28125
ACT-CLJ0218.5-0114,52.0,211.0,5.120000000000001,2.0,6.0,34.7052441399966,-1.2172900022697386,0.0011676257173709713,0.006840721238404512,52.0,211.0,3.0,0.0071480727068971815,3.732653496507944,52.447428602862395,211.2140970171776,0.2658986183559718,3.8491263389587402,0.0,0.0007653423817828298,87809.546875
ACT-CLJ0218.7-0014,140.0,55.0,5.120000000000001,2.0,6.0,34.69002161361383,-0.30481181051780143,0.0010592038017771905,0.002902831183746457,140.0,55.0,3.0,0.003033254482111832,3.5921117097400974,140.07815048388906,55.3305397367844,0.2008479070374257,4.034337520599365,0.0,0.0005860289093106985,242126.75
ACT-CLJ0218.7-0014,188.0,158.0,5.120000000000001,2.0,6.0,34.66335464555936,-0.24758960730496765,0.0002550691358458551,0.0004391683905851096,188.0,158.0,3.0,0.0004589000891966696,5.647483343913399,187.14739200475321,158.02949255171777,0.32232233431461155,7.233395099639893,0.0,0.0002120653516612947,1531568.625
ACT-CLJ0218.7-0014,222.0,237.0,5.120000000000001,2.0,6.0,34.6444656926702,-0.2037006980947515,0.0009312964229542837,0.0012005186872556806,222.0,237.0,3.0,0.0012544576168833678,2.130938768386841,222.0,237.0,3.0,2.5118296146392822,0.0,0.0004389690002426505,338143.0
ACT-CLJ0218.7-0014,91.0,268.0,3.2,2.0,6.0,34.71724385214893,-0.18647847912933904,0.0012370630446288911,0.0005391034646891057,91.0,268.0,3.0,0.0005633252149647139,4.292386623637542,91.08322824301978,268.0505587331851,0.3845452042866794,4.282203674316406,0.0,0.0007839553290978074,123108.1640625
ACT-CLJ0219.0+0303,159.0,50.0,5.120000000000001,2.0,6.0,34.764059085201126,2.9970739305927028,0.0010863717571794381,-0.00032156045199371874,159.0,50.0,3.0,-0.0003360080626600594,3.871402492305739,158.82256797753996,49.7873662182554,0.2705723362323961,3.834592819213867,0.0,0.0006293425103649497,191166.546875
ACT-CLJ0219.0+0303,224.0,90.0,5.120000000000001,2.0,6.0,34.727897823553306,3.019295590561693,0.0009212988420895228,-0.00034713762579485774,224.0,90.0,3.0,-0.00036273441089086796,1.06382417678833,224.0,90.0,3.0,1.3296079635620117,0.0,0.00039858827949501574,395791.1875
