col1,cluster,ra_1,dec_1,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,GroupID,GroupSize,Separation
69,ACT-CLJ0235.2-0323,38.8133773804,-3.38715291023,38.80256080693631,-3.3655889470152998,0.014053002,1.15,0.83055556,0.1312754,1.79,0.0,85.5,5.7,4.35,81.6,02345-03151T,5,2.2022817,20.769547,g,0,99.0,99.0,2009.2211,2454913.1797196814,3.62431504359517,2454912.442743056,2454932.375104167,55,3,86.81875654825923
69,ACT-CLJ0235.2-0323,38.8133773804,-3.38715291023,38.8396453190349,-3.437611157378969,0.016282696,1.22,0.7420618,0.12877478,0.0,0.0,63.3,5.57,3.75,46.3,02345-03151T,2,0.6794131,20.741535,g,0,99.0,99.0,2009.2194,2454912.5469198916,0.3018982373328355,2454912.442743056,2454913.437604167,55,3,204.71293743319976
70,ACT-CLJ0235.5-0005,38.8779830933,-0.100324489176,38.95589513870851,-0.09664444201196978,0.038983844,0.91,0.565303,0.09911339,0.0,0.0,11.9,5.67,3.79,4.1,02345-00130Z,2,0.63679165,20.099463,g,0,99.0,99.0,1999.1918,2451249.4776185453,1227.2893863238137,2450020.8199652783,2452491.02488426,56,3,280.79565296351825
70,ACT-CLJ0235.5-0005,38.8779830933,-0.100324489176,38.957158723704964,-0.14879721853346162,0.038983844,0.93,2.2292647,0.10418013,9.36,4.94,174.1,11.33,7.32,175.1,02345-00130Z,0,99.0,99.0,-,0,99.0,99.0,1999.1964,2451251.2026076457,1227.5635855508137,2450020.8199652783,2452491.02488426,56,3,334.2063628620827
70,ACT-CLJ0235.5-0005,38.8779830933,-0.100324489176,38.9138758149346,-0.17141110776151436,0.22833233,0.81,1.1426786,0.10732438,7.26,0.0,101.7,9.08,5.36,104.2,02345-00130Z,0,99.0,99.0,-,0,99.0,99.0,1999.2006,2451252.7041382645,1227.6294742034486,2450020.8199652783,2452491.02488426,56,3,286.68270384946675
71,ACT-CLJ0236.5+0106,39.1363258362,1.11104953289,39.14815130346604,1.1932360757136375,0.014053002,4.05,4.2525,0.14922252,1.89,0.0,89.1,6.35,5.72,0.5,02375+01050E,1,0.52864444,21.14974,g,0,99.0,99.0,1995.7822,2450003.9942208566,2.884403740022071,2450001.8719212967,2450010.8492476856,57,7,298.91736589546827
71,ACT-CLJ0236.5+0106,39.1363258362,1.11104953289,39.1598889835547,1.153299959636573,0.02894847,1.14,1.0887641,0.15022936,3.5,0.0,11.6,7.27,4.51,7.5,02375+01050E,1,1.4889859,15.765632,g,1,1.7432982,14.232,1995.7849,2450004.9855769053,3.1349072201226047,2450001.8719212967,2450010.8492476856,57,7,174.14862537354566
71,ACT-CLJ0236.5+0106,39.1363258362,1.11104953289,39.134637774193166,1.1238028272105207,0.2401092,1.04,0.7372152,0.15074466,0.94,0.0,128.3,6.04,4.09,146.1,02375+01050E,0,99.0,99.0,-,0,99.0,99.0,1995.7861,2450005.428334487,3.498179358565055,2450001.8719212967,2450010.8492476856,57,7,46.312147584607565
71,ACT-CLJ0236.5+0106,39.1363258362,1.11104953289,39.089695129454476,1.1142416295895607,0.014053002,1.78,7.666798,0.15018593,15.2,7.12,151.9,16.41,9.07,153.4,02375+01050E,0,99.0,99.0,-,0,99.0,99.0,1995.786,2450005.406835543,3.888682211423497,2450001.8719212967,2450010.8492476856,57,7,168.23183253818058
71,ACT-CLJ0236.5+0106,39.1363258362,1.11104953289,39.09134462013904,1.1096750077991726,0.014053002,3.95,7.697162,0.15047038,7.36,4.29,0.5,9.75,6.9,0.4,02375+01050E,1,6.763715,21.81028,g,0,99.0,99.0,1995.7865,2450005.5672655655,3.907026982940848,2450001.8719212967,2450010.8492476856,57,7,161.97757164399934
71,ACT-CLJ0236.5+0106,39.1363258362,1.11104953289,39.1457675674457,1.1055139284907538,0.014053002,4.46,5.7948217,0.15083747,3.65,2.57,100.6,6.93,6.48,168.1,02375+01050E,1,1.5347962,18.139671,g,0,99.0,99.0,1995.7876,2450005.9928911566,3.439198000749486,2450001.8719212967,2450010.8492476856,57,7,39.395886477475855
71,ACT-CLJ0236.5+0106,39.1363258362,1.11104953289,39.168699927584015,1.0937832920346684,0.014053002,17.52,18.270712,0.14936085,1.76,0.58,5.3,6.63,5.43,1.0,02375+01050E,1,0.84113216,21.980051,g,0,99.0,99.0,1995.7887,2450006.389072912,3.1515030116190053,2450001.8719212967,2450010.8492476856,57,7,132.0673577889247
72,ACT-CLJ0236.7-0228,39.1776695251,-2.47157669067,39.09048060120903,-2.456713816851686,0.18132852,2.0900002,3.8278801,0.21814968,7.5,2.84,55.0,9.49,6.67,47.9,02375-02230T,2,2.131007,22.01116,g,0,99.0,99.0,2004.8423,2453313.7763981684,2283.807812242912,2450071.680729167,2454924.4056712966,58,5,318.1219048194817
72,ACT-CLJ0236.7-0228,39.1776695251,-2.47157669067,39.17477879594533,-2.459772247495971,0.33848488,1.57,1.3559091,0.20130906,2.98,0.0,170.7,7.05,4.23,174.1,02375-02230T,5,0.71816456,20.188057,g,0,99.0,99.0,2001.7311,2452177.322933068,2401.7069011236904,2450071.680729167,2454924.4056712966,58,5,43.74936608559479
72,ACT-CLJ0236.7-0228,39.1776695251,-2.47157669067,39.21657613857122,-2.5132667159623336,0.014053002,14.63,19.828838,0.19489975,5.72,0.57,166.2,8.55,5.48,169.8,02375-02230T,2,6.2866607,21.523455,s,0,99.0,99.0,2002.3418,2452400.256035436,2420.752236673136,2450078.664166667,2454924.4077546303,58,5,205.19747516866744
72,ACT-CLJ0236.7-0228,39.1776695251,-2.47157669067,39.21637123289612,-2.5183110241078,0.014053002,23.13,24.151035,0.19581743,1.59,0.42,78.6,6.42,5.62,2.7,02375-02230T,1,0.12135739,18.58918,s,0,99.0,99.0,2002.5547,2452477.9767555767,2422.7554003502405,2450078.664166667,2454924.4077546303,58,5,218.35956318931377
72,ACT-CLJ0236.7-0228,39.1776695251,-2.47157669067,39.21577017624916,-2.5225194878535855,0.014053002,10.4,11.691034,0.19676673,2.33,1.82,156.8,6.79,5.72,176.7,02375-02230T,0,99.0,99.0,-,0,99.0,99.0,2002.7526,2452550.173262162,2422.381666991855,2450078.664166667,2454924.4077546303,58,5,228.9348840882303
73,ACT-CLJ0237.6-0423,39.4049949646,-4.3926653862,39.37892632004784,-4.318133531967625,0.014053002,7.94,7.4547205,0.10476494,0.0,0.0,84.4,6.03,5.38,3.5,02375-04073T,1,0.14788081,19.135288,g,0,99.0,99.0,2009.3087,2454945.183913866,2.8757235162044066,2454941.3604513896,2454947.3509259266,,,284.1641273667295
74,ACT-CLJ0238.1+0306,39.5322380066,3.10253667831,39.531301010241656,3.1031750000941143,0.014053002,2.56,3.6903896,0.1336068,5.44,1.69,123.4,7.98,6.24,136.5,02375+03151T,6,2.7160237,21.25843,g,0,99.0,99.0,2009.2164,2454911.478666977,25.96638340538116,2454885.5248032412,2454967.2865625005,59,2,4.07745816937022
74,ACT-CLJ0238.1+0306,39.5322380066,3.10253667831,39.52224076430763,3.0779167470999953,0.014053002,1.61,1.1838236,0.132306,2.66,0.0,80.8,6.06,4.18,75.2,02375+03151T,1,0.2506046,19.616127,g,0,99.0,99.0,2009.2247,2454914.540132416,29.003219191177724,2454885.5248032412,2454967.2865625005,59,2,95.6405172800729
75,ACT-CLJ0239.3-0332,39.8392753601,-3.53719639778,39.80176284099582,-3.5105138218153344,0.31893823,1.11,1.5101162,0.11753858,7.91,0.0,173.7,10.17,4.61,174.6,02405-03412T,1,0.49645752,19.660135,g,0,99.0,99.0,2009.2191,2454912.496464827,0.1981824631805517,2454912.454548612,2454913.435532408,60,2,165.51517454051205
75,ACT-CLJ0239.3-0332,39.8392753601,-3.53719639778,39.825101597389754,-3.5223861846966975,0.07039356,1.56,1.2503817,0.11802092,1.33,0.0,122.5,6.04,4.58,144.3,02405-03412T,2,1.4962472,17.944036,g,1,0.9960096,15.32,2009.2218,2454913.4589771964,5.541591052964654,2454912.454548612,2454946.360185186,60,2,73.73204754499858
76,ACT-CLJ0239.8-0134,39.9697113037,-1.58005678654,39.92047152877064,-1.4979027467792858,0.69353414,1.0699999,8.886219,0.15249795,20.68,11.95,48.4,21.5,13.36,47.2,02405-01310E,0,99.0,99.0,-,0,99.0,99.0,1995.9106,2450050.8857860235,7.069372898731969,2450040.771979167,2450060.719432871,61,6,344.77575025430536
76,ACT-CLJ0239.8-0134,39.9697113037,-1.58005678654,40.027743064780275,-1.5249721738422215,0.7139605,1.01,4.7709208,0.1384544,13.41,9.39,71.6,14.5,11.3,69.2,02405-01310E,0,99.0,99.0,-,0,99.0,99.0,1995.9154,2450052.6214546855,3.433701225292184,2450040.771979167,2450060.719432871,61,6,287.9893702241233
76,ACT-CLJ0239.8-0134,39.9697113037,-1.58005678654,39.984719703198365,-1.5268388431980449,0.40061206,1.06,0.7197531,0.14424679,0.0,0.0,70.2,5.27,4.48,18.8,02405-01310E,1,0.108484976,15.4232235,g,1,0.16512007,14.183,1995.9152,2450052.5354347704,4.763121103742108,2450040.771979167,2450060.719432871,61,6,199.05220026469132
76,ACT-CLJ0239.8-0134,39.9697113037,-1.58005678654,39.98235987284013,-1.568341633915981,0.014053002,1.32,1.4186915,0.14673723,4.58,0.0,107.2,7.19,5.2,115.1,02405-01310E,0,99.0,99.0,-,0,99.0,99.0,1995.918,2450053.5471697017,4.563194634888676,2450040.771979167,2450060.719432871,61,6,62.05280252232812
76,ACT-CLJ0239.8-0134,39.9697113037,-1.58005678654,39.98021519344074,-1.569233293767785,0.014053002,1.56,3.2033591,0.14709735,7.99,4.2,34.7,10.08,7.07,28.5,02405-01310E,1,3.6707056,18.657513,g,1,4.203276,15.453,1995.9181,2450053.588031438,4.622805323617084,2450040.771979167,2450060.719432871,61,6,54.28680426157706
76,ACT-CLJ0239.8-0134,39.9697113037,-1.58005678654,39.97088857012909,-1.5836583331297345,0.19721268,1.0699999,1.5136584,0.1495594,5.14,1.41,93.8,7.46,6.55,97.2,02405-01310E,6,1.3117571,21.032272,s,1,5.6130023,15.558,1995.9193,2450054.0683021704,4.806238693295285,2450040.771979167,2450060.719432871,61,6,13.64017050885165
77,ACT-CLJ0240.0+0116,40.0123748779,1.26606237888,40.10193599463954,1.3098944260769858,0.014053002,9.05,11.836989,0.14850526,4.45,1.23,65.5,7.25,6.23,45.4,02405+01310T,1,1.5187051,21.277687,s,0,99.0,99.0,1995.7808,2450003.4585639453,2.900989513996869,2450000.883680556,2450006.869560186,62,5,358.88928789394674
77,ACT-CLJ0240.0+0116,40.0123748779,1.26606237888,40.07540412480863,1.2893805932350872,0.014053002,1.65,1.3317858,0.1481422,0.0,0.0,87.0,5.75,4.85,0.7,02405+01050E,2,0.87594277,22.372364,s,0,99.0,99.0,1995.782,2450003.919981848,2.893294631511178,2450000.883680556,2450006.869560186,62,5,241.8827570295603
77,ACT-CLJ0240.0+0116,40.0123748779,1.26606237888,40.00750521426953,1.2685333617843273,0.014053002,3.84,5.1770477,0.14912076,4.88,2.02,164.7,8.02,5.81,170.4,02405+01050E,2,1.1494702,18.905632,g,0,99.0,99.0,1995.782,2450003.9201751356,2.7350469255940073,2450000.883680556,2450006.869560186,62,5,19.65474091054305
77,ACT-CLJ0240.0+0116,40.0123748779,1.26606237888,39.93702449222417,1.230988879133825,0.014053002,1.22,0.7797938,0.14827348,0.0,0.0,142.9,5.72,3.89,162.9,02405+01050E,0,99.0,99.0,-,0,99.0,99.0,1995.7811,2450003.6218465227,2.4851897594171786,2450000.883680556,2450006.869560186,62,5,299.14971643528753
77,ACT-CLJ0240.0+0116,40.0123748779,1.26606237888,40.01455738458757,1.2000916646496262,0.014053002,1.1700001,2.441739,0.14281085,8.58,3.86,30.8,10.58,6.84,26.2,02405+01050E,0,99.0,99.0,-,0,99.0,99.0,1995.7858,2450005.3010439547,2.430624868733689,2450000.883680556,2450006.869560186,62,5,237.6244423367926
79,ACT-CLJ0241.2-0018,40.3159446716,-0.314161926508,40.33970512493144,-0.2738361042867099,0.09636602,1.06,1.217037,0.13163875,3.6,0.0,41.2,7.13,5.6,22.6,02405-00130Z,1,1.7144407,18.651543,g,1,1.430907,15.883,1999.2135,2451257.4125217195,1227.9674273782075,2450020.8287500003,2452491.0285763894,63,7,168.49831409961914
79,ACT-CLJ0241.2-0018,40.3159446716,-0.314161926508,40.34987527660559,-0.3049722153093006,0.038983844,1.68,1.2923077,0.12498262,0.0,0.0,86.3,5.5,4.8,2.4,02405-00130Z,1,6.7105885,21.469551,g,0,99.0,99.0,1999.2162,2451258.4259841014,1228.3322564908249,2450020.8287500003,2452491.0285763894,63,7,126.54924994373934
79,ACT-CLJ0241.2-0018,40.3159446716,-0.314161926508,40.24502162756214,-0.33979721545308,0.014053002,35.35,49.630997,0.11087192,5.11,2.4,12.2,8.17,5.94,7.8,02405-00130Z,1,2.8956618,21.58474,g,0,99.0,99.0,1999.2164,2451258.5081483056,1227.640270000011,2450029.80462963,2452495.017581019,63,7,271.4858868422523
79,ACT-CLJ0241.2-0018,40.3159446716,-0.314161926508,40.24404491051082,-0.3426055437798659,0.014053002,24.57,31.167128,0.11125033,3.9,2.2,17.5,7.46,5.88,8.1,02405-00130Z,0,99.0,99.0,-,0,99.0,99.0,1999.2166,2451258.5584922074,1227.6578623015278,2450029.80462963,2452495.017581019,63,7,278.35345941343115
79,ACT-CLJ0241.2-0018,40.3159446716,-0.314161926508,40.26634206305633,-0.34936943209016197,0.014053002,1.69,2.1711807,0.11359277,4.67,0.0,62.6,7.4,6.0,47.2,02405-00130Z,2,0.71250474,18.773504,g,0,99.0,99.0,1999.2178,2451258.9837818593,1227.9158868627335,2450029.80462963,2452495.017581019,63,7,218.97662956156535
79,ACT-CLJ0241.2-0018,40.3159446716,-0.314161926508,40.241125004640644,-0.3507472093118005,0.4181648,0.82,0.9063158,0.112436056,7.0,0.0,157.2,9.41,4.07,160.5,02405-00130Z,2,5.316071,22.823498,s,0,99.0,99.0,1999.217,2451258.712079049,1227.7105195262009,2450029.80462963,2452495.017581019,63,7,299.82352740467013
79,ACT-CLJ0241.2-0018,40.3159446716,-0.314161926508,40.33056633182196,-0.36215277145207553,0.08065051,1.0699999,1.4875609,0.113375686,6.69,0.0,101.5,8.63,5.56,104.5,02405-00130Z,1,2.1559994,21.823338,g,0,99.0,99.0,1999.221,2451260.1242329213,1228.679943209973,2450029.80462963,2452495.017581019,63,7,180.6076151727247
80,ACT-CLJ0241.4-0433,40.3711051941,-4.55407381058,40.37287252354102,-4.522508159860039,0.014053002,2.8,2.6682355,0.1093332,2.05,0.0,109.2,6.09,5.4,142.8,02405-04334T,0,99.0,99.0,-,0,99.0,99.0,2009.2936,2454939.6615930186,14.200725898627619,2454913.4397337968,2454947.355081019,64,2,113.81320167054083
80,ACT-CLJ0241.4-0433,40.3711051941,-4.55407381058,40.375263089750526,-4.525336285063248,0.014053002,11.38,12.341113,0.10958281,2.4,0.0,107.2,6.44,5.82,165.8,02405-04334T,0,99.0,99.0,-,0,99.0,99.0,2009.2926,2454939.2852842836,14.439275044818725,2454913.4397337968,2454947.355081019,64,2,104.52562423923426
81,ACT-CLJ0242.2-0345,40.5662994385,-3.75887298584,40.58609736905048,-3.8200278994792822,0.014053002,2.31,2.119369,0.12066975,2.42,0.0,98.7,5.98,5.3,112.4,02435-03412T,0,99.0,99.0,-,0,99.0,99.0,2009.3073,2454944.6356240003,7.454274458601701,2454912.459293982,2454946.3664351855,,,231.35901959789655
82,ACT-CLJ0242.7-0226,40.6831054688,-2.44036722183,40.73632054965574,-2.3845054838331343,0.014053002,2.2,1.7035897,0.13893245,0.0,0.0,53.9,5.76,4.63,16.8,02435-02230T,0,99.0,99.0,-,0,99.0,99.0,1997.4865,2450627.068303713,1536.354261638151,2450071.6893981486,2454924.4119212967,65,7,277.628885713722
82,ACT-CLJ0242.7-0226,40.6831054688,-2.44036722183,40.753768267890536,-2.392083365273852,0.054354478,1.1,1.0741177,0.13696277,2.14,0.0,89.7,5.81,5.79,73.4,02435-02230T,2,1.8572963,18.727774,g,0,99.0,99.0,1997.2526,2450541.679542131,1425.4450102322537,2450071.6893981486,2454924.4119212967,65,7,307.91444144550957
82,ACT-CLJ0242.7-0226,40.6831054688,-2.44036722183,40.691009074701874,-2.424622173036381,0.014053002,1.28,1.5782524,0.14071554,3.28,1.97,89.6,6.7,6.32,0.5,02435-02230T,1,7.578006,21.992414,s,0,99.0,99.0,1999.7843,2451465.7509180605,2191.251222571887,2450071.6893981486,2454924.4119212967,65,7,63.41122024417893
82,ACT-CLJ0242.7-0226,40.6831054688,-2.44036722183,40.68908296135593,-2.426422141326091,0.014053002,2.81,3.4685938,0.14063558,4.25,0.0,62.1,7.17,5.95,43.4,02435-02230T,3,0.41913182,18.791965,g,1,0.9966373,14.867,1999.9167,2451514.0998692135,2213.4578156498965,2450071.6893981486,2454924.4119212967,65,7,54.61228202155962
82,ACT-CLJ0242.7-0226,40.6831054688,-2.44036722183,40.686979263091565,-2.4269111401819816,0.014053002,3.0,3.9054546,0.14060685,4.24,1.44,99.7,6.94,6.48,119.4,02435-02230T,1,7.483402,21.50286,g,0,99.0,99.0,2000.0148,2451549.9122596527,2229.1043028259946,2450071.6893981486,2454924.4119212967,65,7,50.405831469807296
82,ACT-CLJ0242.7-0226,40.6831054688,-2.44036722183,40.76396232522678,-2.457697150648756,0.014053002,5.64,5.2109833,0.13672322,0.35,0.0,88.1,5.9,5.41,2.1,02435-02230T,0,99.0,99.0,-,0,99.0,99.0,1998.562,2451019.620270301,1916.2709886872508,2450078.6729745376,2454924.4119212967,65,7,297.4353926779238
82,ACT-CLJ0242.7-0226,40.6831054688,-2.44036722183,40.731454039872105,-2.507494352340027,0.18462679,1.11,0.87767446,0.13653299,1.79,0.0,87.0,5.69,4.74,83.4,02435-02230T,1,0.14850698,19.406834,g,0,99.0,99.0,2001.4467,2452073.510185281,2383.7834970050317,2450078.6729745376,2454924.4119212967,65,7,297.719789203223
84,ACT-CLJ0242.9-0250,40.734703064,-2.84404587746,40.735384813739444,-2.8376415777129367,0.014053002,1.85,1.734375,0.10950554,4.35,0.0,85.4,6.94,4.65,83.3,02435-02490T,2,1.2762109,19.172735,g,0,99.0,99.0,2009.2317,2454917.084589007,6.932269125434697,2454913.431168982,2454932.379282408,,,23.18542438216838
85,ACT-CLJ0243.2+0256,40.8148803711,2.9427959919,40.8316734055637,3.0234167467217596,0.014053002,1.56,1.2146566,0.13364737,0.0,0.0,97.1,5.35,5.06,137.5,02435+02490T,1,0.13604492,22.44969,s,0,99.0,99.0,2009.2458,2454922.255698125,27.044343775528585,2454885.5272337967,2454949.3370370376,66,4,296.4474490376131
85,ACT-CLJ0243.2+0256,40.8148803711,2.9427959919,40.85143655792714,3.022047293793172,0.014053002,2.25,1.71,0.1336455,0.0,0.0,115.4,5.6,4.69,155.0,02435+02490T,0,99.0,99.0,-,0,99.0,99.0,2009.2504,2454923.8778277053,26.606552173952018,2454885.5272337967,2454949.3370370376,66,4,314.11946039893445
85,ACT-CLJ0243.2+0256,40.8148803711,2.9427959919,40.81455012131448,2.9770777551846312,0.014053002,7.64,8.942624,0.12932606,3.06,1.32,74.3,6.63,6.11,18.5,02435+02490T,1,1.1396059,17.835941,g,0,99.0,99.0,2009.2689,2454930.663634691,26.50458735776585,2454885.5272337967,2454949.3370370376,66,4,123.42005899101271
85,ACT-CLJ0243.2+0256,40.8148803711,2.9427959919,40.81642159314706,2.975880551089175,0.014053002,6.0,6.6469564,0.129073,2.63,0.0,110.1,6.51,5.88,162.6,02435+02490T,0,99.0,99.0,-,0,99.0,99.0,2009.2701,2454931.0843605474,26.325482638160345,2454885.5272337967,2454949.3370370376,66,4,119.23323319161712
86,ACT-CLJ0245.2+0032,41.3072662354,0.54666531086,41.31050723242203,0.6427277911699285,0.04731718,1.1600001,0.6373626,0.1266439,0.0,0.0,117.5,4.96,3.84,167.8,02465+00390Z,0,99.0,99.0,-,0,99.0,99.0,1997.8419,2450756.8175937356,1135.7334570387527,2450010.858032408,2452492.02962963,67,2,346.02167495730583
86,ACT-CLJ0245.2+0032,41.3072662354,0.54666531086,41.38318386028555,0.560452773170983,0.014053002,1.38,1.221239,0.1105367,1.96,0.0,176.3,6.69,4.55,178.1,02465+00390Z,1,7.79225,21.550344,s,0,99.0,99.0,1998.8668,2451130.9068450555,1232.1347291154755,2450010.858032408,2452492.02962963,67,2,277.7614496642421
87,ACT-CLJ0245.2-0240,41.3034858704,-2.6798722744,41.27789990932439,-2.6789777773974213,0.39410415,1.04,0.48708862,0.105875835,0.0,0.0,90.9,4.54,3.53,92.3,02465-02490T,0,99.0,99.0,-,0,99.0,99.0,2009.253,2454924.84586029,1.8078081448738912,2454924.4119560192,2454932.381354167,,,92.06509305269795
88,ACT-CLJ0245.2+0407,41.309879303,4.12060451508,41.36494725520162,4.124366614743064,0.014053002,1.34,1.573578,0.13542815,5.38,0.0,121.2,7.88,5.15,129.8,02465+04073T,2,3.422724,19.464214,g,0,99.0,99.0,2009.252,2454924.477335297,18.24035623872453,2454905.4594097226,2454963.303344908,68,2,198.19498680103084
88,ACT-CLJ0245.2+0407,41.309879303,4.12060451508,41.31896642170909,4.0679667545585065,0.11492044,1.55,0.71538466,0.12746781,0.0,0.0,69.5,4.51,3.54,22.1,02465+04073T,1,3.1852171,21.803236,g,0,99.0,99.0,2009.2642,2454928.9207645254,24.145151857622537,2454905.4594097226,2454963.303344908,68,2,192.2847793756273
89,ACT-CLJ0245.7-0028,41.4322128296,-0.477719008923,41.38138410543925,-0.4366833421080051,0.014053002,2.84,2.6426256,0.10874306,1.6,0.0,104.6,5.94,5.43,148.6,02465-00390Z,1,0.17178027,19.820139,s,0,99.0,99.0,1999.2242,2451261.3480507387,1229.3255979924236,2450029.8087384263,2452495.0215277784,69,7,235.16903312272947
89,ACT-CLJ0245.7-0028,41.4322128296,-0.477719008923,41.39871229536357,-0.45625556933979394,0.014053002,6.23,6.3237624,0.1137692,1.72,0.0,55.5,6.4,5.47,12.7,02465-00390Z,0,99.0,99.0,-,0,99.0,99.0,1999.2249,2451261.566981264,1229.320124290034,2450029.8087384263,2452495.0215277784,69,7,143.22800167295696
89,ACT-CLJ0245.7-0028,41.4322128296,-0.477719008923,41.37070510467194,-0.4621444197039614,0.17934117,0.82,1.6112281,0.1087596,6.31,5.21,70.4,8.53,8.02,38.2,02465-00130Z,0,99.0,99.0,-,0,99.0,99.0,1999.2249,2451261.5776991867,1229.4334666478594,2450029.8087384263,2452495.0215277784,69,7,228.4089654078031
89,ACT-CLJ0245.7-0028,41.4322128296,-0.477719008923,41.460269375258314,-0.4887750071127238,0.08780139,1.03,1.7298716,0.13087301,5.94,3.46,66.8,8.21,7.07,52.0,02465-00390Z,0,99.0,99.0,-,0,99.0,99.0,1999.227,2451262.375990189,1229.22398425214,2450029.8087384263,2452495.0215277784,69,7,108.55948198620347
89,ACT-CLJ0245.7-0028,41.4322128296,-0.477719008923,41.397674106609735,-0.494136118641802,0.16161956,0.99,2.4616215,0.11861109,8.5,5.88,144.4,10.48,8.18,152.0,02465-00390Z,0,99.0,99.0,-,0,99.0,99.0,1999.2261,2451262.0160699156,1229.4374373340518,2450029.8087384263,2452495.0215277784,69,7,137.6668932743217
89,ACT-CLJ0245.7-0028,41.4322128296,-0.477719008923,41.39637637066743,-0.502133309664535,0.014053002,2.87,3.187672,0.11969572,3.27,0.0,71.8,6.55,5.86,44.2,02465-00390Z,1,3.9641795,19.252333,g,0,99.0,99.0,1999.2263,2451262.1007211437,1229.459836645627,2450029.8087384263,2452495.0215277784,69,7,156.1012451620704
89,ACT-CLJ0245.7-0028,41.4322128296,-0.477719008923,41.39844250289136,-0.5021472368471394,0.014053002,2.37,3.499104,0.120166205,6.02,1.33,47.9,8.47,6.04,38.2,02465-00390Z,2,5.6025376,19.387022,g,0,99.0,99.0,1999.2263,2451262.1167989313,1229.4551867809269,2450029.8087384263,2452495.0215277784,69,7,150.0422769953405
90,ACT-CLJ0245.8-0042,41.4650611877,-0.71034681797,41.53037102180474,-0.6669722413199763,0.014053002,2.31,7.614029,0.13856593,10.83,7.25,177.0,12.58,9.04,177.5,02465-00390Z,0,99.0,99.0,-,0,99.0,99.0,1999.0039,2451180.925521497,1226.5027003697196,2450031.8006250006,2452495.0215277784,70,2,282.22971311458747
90,ACT-CLJ0245.8-0042,41.4650611877,-0.71034681797,41.533249946539904,-0.6722638770185909,0.016282696,2.03,4.8811235,0.1386337,7.94,6.04,148.6,10.08,8.25,157.7,02465-00390Z,2,7.1268244,23.448639,s,0,99.0,99.0,1999.0015,2451180.0271188463,1226.4382106108658,2450031.8006250006,2452495.0215277784,70,2,281.15378156473565
