,cluster,ra_deg,dec_deg,flux_offset,flux_no_offset
2411,ACT-CLJ0839.5-0140,129.84818179230194,-1.6194952976840968,0.6247671930980102,0.15736193780627258
2412,ACT-CLJ0839.5-0140,129.93988623320362,-1.6594946397616726,0.6248837214250438,0.1262607760638499
2413,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2414,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2415,ACT-CLJ0839.5-0140,129.84818179230194,-1.6194952976840968,0.6247671930980102,0.15736193780627258
2416,ACT-CLJ0839.5-0140,129.93988623320362,-1.6594946397616726,0.6248837214250438,0.1262607760638499
2417,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2418,ACT-CLJ0839.5-0140,129.82928325250154,-1.7006059666605922,0.6250888541481044,0.12597742959823877
2419,ACT-CLJ0839.5-0140,129.84762602454597,-1.6189397339226912,0.6247696187268862,0.15367074083597038
2420,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2421,ACT-CLJ0839.5-0140,129.82928325250154,-1.7006059666605922,0.6250888541481044,0.12597742959823877
2422,ACT-CLJ0839.5-0140,129.84762602454597,-1.6189397339226912,0.6247696187268862,0.15367074083597038
2423,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2424,ACT-CLJ0839.5-0140,129.84873756938936,-1.6194953064414224,0.6247726596705658,0.1492210276219076
2425,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2426,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2427,ACT-CLJ0839.5-0140,129.84818179230194,-1.6194952976840968,0.6247671930980102,0.15736193780627258
2428,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2429,ACT-CLJ0839.5-0140,129.93988623320362,-1.6594946397616726,0.6248837214250438,0.1262607760638499
2430,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2431,ACT-CLJ0839.5-0140,129.84818179230194,-1.6194952976840968,0.6247671930980102,0.15736193780627258
2432,ACT-CLJ0839.5-0140,129.92876960392974,-1.6244949706738792,0.624754719414869,0.1657351863180399
2433,ACT-CLJ0839.5-0140,129.93988623320362,-1.6594946397616726,0.6248837214250438,0.1262607760638499
2434,ACT-CLJ0839.5-0140,129.82928323795898,-1.701161521934912,0.6247725975430981,0.12162451850649786
2435,ACT-CLJ0839.5-0140,129.84873756938936,-1.6194953064414224,0.6247726596705658,0.1492210276219076
2436,ACT-CLJ0839.5-0150,129.9170181811995,-1.8763286169158984,0.054970418777832875,0.1934995793721896
2437,ACT-CLJ0839.5-0150,129.93035759962282,-1.8391060771178425,0.0550247664305022,0.09254619032431438
2438,ACT-CLJ0839.5-0150,129.9170181811995,-1.8763286169158984,0.054970418777832875,0.1934995793721896
2439,ACT-CLJ0839.5-0150,129.93035759962282,-1.8391060771178425,0.0550247664305022,0.09254619032431438
2440,ACT-CLJ0839.5-0150,129.9170181811995,-1.8763286169158984,0.054970418777832875,0.1934995793721896
2441,ACT-CLJ0839.5-0150,129.93035759962282,-1.8391060771178425,0.0550247664305022,0.09254619032431438
2442,ACT-CLJ0839.5-0150,129.9170181811995,-1.8763286169158984,0.054970418777832875,0.1934995793721896
2443,ACT-CLJ0839.5-0150,129.93035759962282,-1.8391060771178425,0.0550247664305022,0.09254619032431438
2444,ACT-CLJ0839.5-0150,129.81863421826924,-1.815772428520256,0.05492345136867923,0.19079977339171583
2445,ACT-CLJ0839.5-0150,129.8369767848868,-1.814106289626672,0.055020612906631135,0.09571119997727995
2446,ACT-CLJ0839.5-0150,129.83586539152947,-1.8029951592074172,0.05502485016815485,0.09355847584903156
2447,ACT-CLJ0839.5-0150,129.9170181811995,-1.8763286169158984,0.054970418777832875,0.1934995793721896
2448,ACT-CLJ0839.5-0150,129.93035759962282,-1.8391060771178425,0.0550247664305022,0.09254619032431438
2449,ACT-CLJ0839.5-0150,129.81863421826924,-1.815772428520256,0.05492345136867923,0.19079977339171583
2450,ACT-CLJ0839.5-0150,129.8369767848868,-1.814106289626672,0.055020612906631135,0.09571119997727995
2451,ACT-CLJ0839.5-0150,129.83586539152947,-1.8029951592074172,0.05502485016815485,0.09355847584903156
2452,ACT-CLJ0839.5-0150,129.9170181811995,-1.8763286169158984,0.054970418777832875,0.1934995793721896
2453,ACT-CLJ0839.5-0150,129.93035759962282,-1.8391060771178425,0.0550247664305022,0.09254619032431438
2454,ACT-CLJ0839.5-0150,129.9170181811995,-1.8763286169158984,0.054970418777832875,0.1934995793721896
2455,ACT-CLJ0839.5-0150,129.93035759962282,-1.8391060771178425,0.0550247664305022,0.09254619032431438
